row_id,creator,run,title_raw,label_first,label_shuffled
65082,@TheRealTabithaSpeaks,2,"After Sabotaging Joe Biden’s Campaign, George Clooney Abandons The U.S.",left,right
65117,@PhillipScottPodcast,1,"Sista Is Annoyed That Africans Keep Asking Her ""Where She's Really From"" While On Vacation In Europe",neither,right
65167,@PhillipScottPodcast,1,Becca Says This Country Sucks After Having To Work 12 Hr Shifts Then Doordashing Til Midnight,neither,left
65236,@PhillipScottPodcast,1,Black American Woman Recognized Immigrant Women Are Calling Themselves Black All Of A Sudden,neither,right
65259,@PhillipScottPodcast,1,"Somali Woman Says She Doesn't Like The Attention After Fraud Claims, Quality Learing Center Update",neither,right
65262,@PhillipScottPodcast,1,Sista Can't Understand Why Other Groups Have Disdain For Black Americans,neither,right
65316,@MrTariqNasheed,1,How Long Have Non-FBA Bed Wenches Been a Secret Threat?,neither,right
65376,@MrTariqNasheed,2,Why FBAs Are Putting Reparations Pressure On Democrats — Tariq Nasheed Explains,neither,left
65378,@MrTariqNasheed,1,The SPLC Just Got Federally Indicted,neither,right
65384,@MrTariqNasheed,2,Black Alpha Shows Up To Kamala's Event And Puts Her On Blast About Reparations,neither,right
65523,@MrTariqNasheed,2,Bad Faith Bantu Babble,neither,right
65533,@MrTariqNasheed,2,Somalis In Minnesota Demand Reparations,neither,right
65631,@MrTariqNasheed,2,Why Don't Black Americans Celebrate Kwanzaa?,neither,right
65652,@MrTariqNasheed,1,Chief Temu Tomahawk Talks In Circles,neither,right
65701,@underthedesknews,1,"HOT! ...& Bothered , and @Rewiring America to sustainability with Ari Matusiak",neither,left
65734,@underthedesknews,1,"Hey Everybody, it's Liz Oyer! Ghislane Maxwell had fancy cheese smuggled into prison!?",left,neither
65752,@underthedesknews,2,Epstein Class Accountability,neither,left
65890,@usefulidiots,2,"Zelensky’s Days in Power Are “Numbered,” Neo-N*Zi Ties EXPOSED",neither,right
65966,@usefulidiots,1,Ukrainian Journalist EXPOSES the Real Zelensky,neither,right
65969,@usefulidiots,1,Ukrainian Journalist DESTROYS Zelensky for N*zi Support,neither,right
65987,@usefulidiots,2,"""Your Fault!"" : CNN Anchor Blames Dems for  White House Shooting",neither,right
66018,@usefulidiots,2,“Pathetic”: Iran Foreign Minister DESTROYS CBS Anchor on Trump Strikes,left,neither
66034,@usefulidiots,2,Jesse Jackson's 1984 DNC Speech is the OPPOSITE of Dems in 2026,left,right
66035,@usefulidiots,2,CBS Host MOCKED for Insane Iran Interview,left,right
66049,@usefulidiots,1,THE DEMS ARE BEHIND ICE,left,right
66069,@usefulidiots,1,Israel Accidentally EXPOSES Iran Missile Plot | Useful Idiots,left,right
66159,@thomhartmann,2,Why Are Insurance Giants Dumping Millions of Seniors?,left,neither
66279,@thomhartmann,1,Did Trump Just Get Outplayed By Iran?,left,neither
66589,@thomhartmann,2,Is the Next Economic Crash Being Signaled to Billionaires & Putin?,neither,left
66609,@thomhartmann,1,ICE Is Going To Target You By Using This...,left,neither
66658,@thomhartmann,2,The Republican Party Is GONE!,left,neither
66736,@thomhartmann,2,Is Vladimir Putin Now Calling the Shots on Trump's Iran War?,left,neither
66784,@thomhartmann,1,How RFK is DESTROYING the Vaccine Market,left,neither
66796,@thomhartmann,1,Where Your Rights STOP and Start Being PRIVILEGES Handed Out by Those in Power,neither,right
66810,@thomhartmann,2,Why Is America NO LONGER Trusted by the World?,left,neither
66973,@SabbySabs,2,I'm CONVINCED Dana Bash Is An AGENT!,neither,right
67115,@SabbySabs,1,Candace Owens GOES OFF!,neither,right
67126,@SabbySabs,2,JD Vance TRIGGERS Trump Neocons,neither,right
67239,@SabbySabs,2,Erika Kirk Faces BACKLASH,neither,left
67251,@SabbySabs,1,Palantir Is Our WORST Nightmare!,neither,left
67360,@SabbySabs,2,Iran LAYS MINES In Strait Of Hormuz! Israel WRECKED!,left,neither
67386,@SabbySabs,2,LEAKED! Erika Kirk Starts Smear Campaign Against Candace Owens,right,neither
67417,@SabbySabs,1,Nancy Mace FLIPS! Did She SEE The Epstein Paintings?,neither,left
67470,@SabbySabs,2,Don Lemon FACING Charges!,neither,right
67675,@DueDissidence,2,Adidas Faces BOYCOTT After Using IDF Soldier in 'SINGLE SHOE' Ad,left,neither
67709,@DueDissidence,1,Trump ENRAGES Ranchers With Plans To Import WEAK BEEF,neither,left
67788,@DueDissidence,1,Meta Accused of Using AI To LAY OFF Workers With Medical Conditions,neither,left
67838,@DueDissidence,2,Israel's ATTACKS on Lebanese Christians NO LONGER UNNOTICED,neither,right
67934,@DueDissidence,2,AOC REJECTS Marjorie Taylor Greene's Anti-Zionism - w/ Garland Nixon,neither,left
67951,@DueDissidence,2,"NYT Reporter PRESSES Tucker on Nick Fuentes, IGNORES Gaza Genoc*de",neither,left
67978,@DueDissidence,2,Palantir Unveils TERRIFYING MANIFESTO For New Surveillance State -w/ Tusker,neither,left
68033,@DueDissidence,2,"Gavin Newsom ""REGRETS"" Calling Israel an Apartheid State",left,neither
68276,@DueDissidence,2,Ruling Class BACK IN DAMAGE CONTROL After LATEST Epstein Drops,left,neither
68419,@thegrayzone7996,1,Detenido operario MAGA en América Latina por complot de asesinato por encargo.,left,neither
68439,@thegrayzone7996,2,Inside the Iranian research university bombed by US,left,neither
68446,@thegrayzone7996,1,"Under Israeli fire, Lebanese struggle to return home",left,neither
68458,@thegrayzone7996,2,Colombia's pro-Trump candidate accused of stealing election,left,neither
68472,@thegrayzone7996,2,Evo Morales to The Grayzone: 'The people have reached their breaking point',neither,left
68511,@thegrayzone7996,1,"Joe Kent resigns, denounces Israel for wars of aggression",left,neither
68520,@thegrayzone7996,2,Ecuador's indigenous Shuar resist extinction as push for minerals grows,left,neither
68528,@thegrayzone7996,2,'Crown Prince' Reza Pahlavi humiliated in Munich,left,neither
68529,@thegrayzone7996,2,Hillary Clinton clamors for more war in Munich,left,neither
68553,@thegrayzone7996,2,Are Israeli war vets behind Patagonia wildfires?,left,neither
68606,@GeopoliticalEconomyReport,2,"BRICS grows stronger: US threats unify China, India, Russia, as they challenge dollar system",left,neither
68621,@GeopoliticalEconomyReport,2,The US is NOT a wealthy country: This is the real data,left,neither
68624,@GeopoliticalEconomyReport,2,The REAL reason US Big Tech corporations fear China,left,neither
68631,@GeopoliticalEconomyReport,1,The USA's crazy new plan to try to stop China,left,neither
68636,@GeopoliticalEconomyReport,1,Trump crosses China's red line: US sanctions on Iran backfire,left,neither
68645,@GeopoliticalEconomyReport,2,Iran is winning the war. This is why,left,neither
68662,@GeopoliticalEconomyReport,2,The West's hypocrisy has been exposed to the whole world,left,neither
68679,@DannyHaiphongYT,2,"Iran ATTACKS USS George Washington in Historic FIRST, Trump to NUKE Pickaxe?!",left,neither
68680,@DannyHaiphongYT,2,"BONUS TAKE: Iran EMBARRASSES US Navy in Strait of Hormuz, Russia & China Step In",left,neither
68688,@DannyHaiphongYT,1,"Larry Johnson: Iran OBLITERATING US Bases, KIA Cover Up Just Got EXPOSED!",left,neither
68695,@DannyHaiphongYT,2,"Iran HITS US Warships & Drones, Trump’s 'Deal' Sets WW3 Trap | Brian Berletic",left,neither
68699,@DannyHaiphongYT,2,CONFIRMED: Iranian F-5 SMASHES US Base in Kuwait as Iran FLAUNTS Trump’s Demands,left,neither
68705,@DannyHaiphongYT,2,"Scott Ritter: Trump Sends 2,500 Marines into Iran’s Kharg Island Death Trap, US Bases WIPED OUT",left,neither
68714,@DannyHaiphongYT,2,Pepe Escobar: Trump in PANIC! Iran just UNLEASHED Russia & China's WW3 Strategy,left,neither
68715,@DannyHaiphongYT,1,Iran & Russia FLIP Trump's War Ultimatum into STUNNING Victory | Alexander Mercouris,left,neither
68716,@DannyHaiphongYT,2,"Scott Ritter: Iran's Missile Power STUNS Trump, US Navy Left DEFENSELESS",left,neither
68717,@DannyHaiphongYT,2,Iran's Missiles will WIPE OUT Tel Aviv & Gulf States if US Starts War | Ali Alizadeh,left,neither
68734,@DannyHaiphongYT,1,Putin’s War BOMBSHELL Destroys Trump’s Ukraine Plan | Larry Johnson & Patrick Henningsen,left,neither
68738,@DannyHaiphongYT,1,"Scott Ritter: Putin’s Oreshnik & Drone Arsenal LOCKED on Europe, NATO Won’t Survive",left,neither
68739,@DannyHaiphongYT,2,WW3 Bombshell: Israel’s HIDDEN Hand in Venezuela | Prof Jiang Xueqin,left,neither
69175,@judgingfreedom,2,Iran's Ballistic Missiles Hit Jordan Base: Here's What The US Won't Tell You,neither,left
69206,@judgingfreedom,2,The Real Reason Behind NATO's Provocative Posturing,neither,left
69234,@judgingfreedom,2,Robert Kennedy Reflects on the Nation We've Lost,neither,right
69306,@judgingfreedom,2,Matthew Hoh: How The Government Lied To Us About The Wars,neither,left
69316,@judgingfreedom,2,TUCKER: I'm Rooting for Tulsi,right,neither
69318,@judgingfreedom,2,"TUCKER:   Laura Loomer, Lindsey Graham, Mike Huckabee - TRUE EXTREMISM",left,right
70024,@LeverNews,2,Dan Osborn Knows Why Democrats Keep Losing Nebraska,neither,left
70028,@LeverNews,1,The Billionaire Building Democrats’ New Machine | Lever Time,left,neither
70032,@LeverNews,2,"DSA-Backed Oliver Larkin Is Coming For A ""DeSantis Democrat""",left,neither
70043,@LeverNews,1,Wisconsin's $2 Billion Gift to AI Data Centers,left,neither
70050,@LeverNews,2,Abdul El-Sayed Fires Back At Carville And Harrison,left,neither
70051,@LeverNews,1,Why Wouldn’t Sen. Hickenlooper Debate His Challenger?,neither,right
70053,@LeverNews,1,Newsom vs. California's Billionaire Tax: Who's Funding the Fight to Kill It?,left,neither
70058,@LeverNews,2,The Tech Billionaires Trying To Remake The Democratic Party,left,neither
70064,@LeverNews,2,The Untouched Power That Could Stop The Iran War | Master Plan,left,neither
70074,@LeverNews,2,"Controller Blamed for LaGuardia Crash a ""Victim of Understaffing""",left,neither
70078,@LeverNews,2,"After The Fall Of The Imperial President | The Kingmakers, Ep. 1 | Master Plan",neither,left
70088,@LeverNews,2,He Sent One Email. Then Federal Agents Came To His Door. | Lever Time,neither,left
70285,@DemocracyNow,2,"Mahmoud Khalil Sues Trump Admin, Pro-Israel Groups for Conspiracy to Suppress Speech",left,neither
70354,@DemocracyNow,2,"PM Keir Starmer Resigns & Palestine Action ""Terrorism"" Sentencing of ""Elbit 4""",neither,left
70495,@DemocracyNow,1,Public Access TV at Risk: Cable Giants Threaten to Cut Funds for Local Stations Across U.S.,left,neither
70776,@DemocracyNow,2,ProPublica Identifies CBP Agents Who Fatally Shot ICU Nurse Alex Pretti in Minneapolis,left,neither
70783,@DemocracyNow,2,"""Leave Our City Now"": Minneapolis Residents March as Part of National Strike Against ICE",left,neither
70925,@doomscrollpodcast,1,Bhaskar Sunkara: What is Democratic Socialism? | Doomscroll,neither,left
70926,@doomscrollpodcast,1,David Harvey: Marx and Capitalism | Doomscroll,neither,left
70930,@doomscrollpodcast,1,Claire Valdez: Millennial Socialism | Doomscroll,neither,left
70934,@doomscrollpodcast,1,Dustin Guastella: Populism and the Working Class | Doomscroll,neither,left
70940,@doomscrollpodcast,1,Liz Franczak: Conspiracy and Techno-Capitalism | Doomscroll,left,neither
70957,@DylanBurnsLIVE,2,Debating Socialist on DSA and Ukraine,neither,right
70999,@DylanBurnsLIVE,1,Reacting to Shawn Ryan's Worst Ukraine Video w/UkrainianAna,neither,left
71261,@marclamonthillnetwork,2,Marc Lamont Hill Questions Ish and Ice from Joe Budden Podcast about their Conspiracy Theories,neither,left
71288,@marclamonthillnetwork,1,Marc Lamont Hill on 17 U.S. Troops Dead in Iran War: MAGA Is Turning on Trump,neither,left
71313,@marclamonthillnetwork,2,"Marc Lamont Hill on China's Anti-Black ""Natasha Doll"" Trend Going Viral.. Fueling a National Boycott",neither,left
71429,@marclamonthillnetwork,2,Claudette Colvin and the Cost of Respectability with Marc Lamont Hill & Dr. Michael Eric Dyson,neither,left
71656,@Tim_Black,1,Roland Martin Exposed Part 3: How Democratic Gatekeepers Betrayed Black Women,right,neither
71670,@Tim_Black,2,Nolan Wells Case: She Stopped The Whitewash!,left,neither
71673,@Tim_Black,2,Nolan Wells Case: What If The Roles Were Reversed?,neither,right
71703,@Tim_Black,2,Austin Metcalf's Father Called Karmelo Anthony a Watermelon Felon — And Proved Us Right,left,right
71718,@Tim_Black,2,Goofy Street Reporter Tried To Lecture Black Voters... It Backfired Fast!,neither,right
71788,@Tim_Black,2,"Ghana’s UN Reparations Scam: ""They Sold Us, Now They Want The Check?",neither,right
71832,@Tim_Black,2,She Broke Every Black Conservative Stereotype In 60 Seconds — Tim Black Reacts | The Tim Black Show,neither,right
71858,@Tim_Black,2,Touré Says It’s OKAY for White People to Call Black Cops the N-Word — I’m Not Having It,neither,right
71869,@Tim_Black,1,Their Pain Is Brand New  Ours Is Background Noise,neither,left
71876,@Tim_Black,2,Shaboozey's Apology Gets It Wrong AGAIN — Stop Erasing Black Americans,left,neither
71963,@OwenJonesTalks,2,Andy Burnham U-TURNS On His Promises,neither,right
72003,@OwenJonesTalks,2,This Secret Deal Could Kill More Brits Than Covid,left,neither
72010,@OwenJonesTalks,2,A REVOLUTION Just Happened In New York,left,neither
72057,@OwenJonesTalks,2,War With Iran AGAIN?!,left,neither
72069,@OwenJonesTalks,2,Rabbi: Don't Ban Gaza Protests After Antisemitic Attack,neither,left
72078,@OwenJonesTalks,1,Keir Starmer Is Finally FINISHED,neither,right
72082,@OwenJonesTalks,2,Trump Is Trapped Over Iran - Here’s Why,left,neither
72083,@OwenJonesTalks,1,Jewish. Iranian. Anti-War. Meet Etan Mabourakh,left,neither
72094,@OwenJonesTalks,2,This DISASTER Is About To Hit You - Top Economist Explains - w/. Isabella Weber,left,neither
72150,@OwenJonesTalks,2,Monarchy Support COLLAPSES In Bombshell Poll - As Epstein Scandal EXPOSES Truth,left,neither
72158,@OwenJonesTalks,1,Labour In MELTDOWN Over Greens: Farage Faces By-Election RECKONING,left,right
72207,@DoubleDownNews,1,IRAN WAR: How Israel HIJACKED Trump & Lost the Middle East,left,neither
72220,@DoubleDownNews,2,WHAT REALLY HAPPENED: Tommy Robinson March vs. Palestine Protests (Raw Footage),neither,right
72221,@DoubleDownNews,2,The Interview Keir Starmer Doesn’t Want You to See #NEWSWATCH 2,neither,right
72241,@DoubleDownNews,2,"Starmer, Mandelson & Mossad - it’s worse than you think",left,neither
72243,@DoubleDownNews,2,"Epstein, Trump & Mossad - it's worse than you think",left,neither
72255,@PoliticsJOE,1,"UK's bombshell U-Turn on Israeli ""terrorist"" settlements in Palestine",neither,left
72289,@PoliticsJOE,2,Big tech is destroying democracy | Beeban Kidron interview,neither,left
72436,@PoliticsJOE,2,Keir Starmer LOSES HIS RAG at Tory MP in Select Committee,neither,right
72571,@PoliticsJOE,2,American Ambassador defends Trump's Venezuela invasion at UN,left,neither
72582,@PoliticsJOE,1,Labour Minister slates Tories for failing grooming gang victims,neither,left
72645,@TheJoyReidShow,1,California AG to the Ellisons: See You In Court! | The Joy Reid Show,neither,left
72735,@TheJoyReidShow,1,Who Does the Justice System Actually Serve? | The Joy Reid Show,neither,left
72784,@TheJoyReidShow,2,The Illusion of Choice & The Love of War | The Joy Reid Show,neither,left
72795,@TheJoyReidShow,2,"From the Suez Canal to the Straight of Hormuz, How the Mideast Wrecks Empires | The Joy Reid Show",neither,left
72802,@TheJoyReidShow,2,Journalist Georgia Fort is Fighting For Her Freedom And Our First Amendment | The Joy Reid Show,neither,left
72805,@TheJoyReidShow,2,TJRS Flashbacks: Iconic Speeches By Rev. Jesse Jackson | The Joy Reid Show,neither,left
72816,@TheJoyReidShow,2,Don Lemon Faces DOJ Threat for Church Protest Coverage | The Joy Reid Show,neither,left
72820,@TheJoyReidShow,2,The TJRS Lunch With Zohran Mamdani | The Joy Reid Show,neither,left
72986,@TheDonLemonShow,2,"LEMON DROP - Rest In Peace, Gloria Steinem",neither,left
73106,@TheDonLemonShow,2,"LEMON DROP | Paxton Wins, Alabama Fights Back & Trump Builds a UFC Arena",neither,right
73115,@TheDonLemonShow,1,LEMON DROP | The Pressure on Trump Is Building Fast,neither,left
73212,@TheDonLemonShow,2,HOT TAKES! - IRAN ALERT: Donald Trump Is Underestimating The Enemy!,neither,right
73297,@TheDonLemonShow,2,LEMON DROP | How Democrats Plan to Stop ICE!,neither,right
73818,@jimacosta,2,Can we just outlast this moment? My challenge to everybody on this July 4th. Happy birthday America!,neither,left
73822,@jimacosta,1,Joyce Vance: Don't Celebrate This Ruling,neither,left
79847,@msnow,2,'A watershed moment': Senator calls on GOP lawmakers to speak out against Trump's posts,left,neither
80986,@msnow,1,'The world is extraordinarily worried' about the Strait of Hormuz even as Hegseth says don't worry,left,neither
81055,@msnow,2,"Epstein death exposé timeline: Trump DOJ faces new questions (Melber Report, Part 2)",left,neither
82900,@msnow,2,"'Worst nightmare': DOGE workers improperly shared social security info, DOJ says",left,neither
85491,@LegalAFMTN,2,🚨 Biden BREAKS HIS SILENCE and SUES Trump DOJ!!!,neither,left
85629,@LegalAFMTN,1,SCOTUS Supremacy EXPOSED as Rulings BACKFIRE!!!,left,neither
85689,@LegalAFMTN,2,Supreme Court CAUGHT on CAMERA playing POLITICS!! | Unprecedented,neither,left
87282,@GlennKirschner2,1,1200+ Former Federal Prosecutors OBJECT to Todd Blanche Being Attorney General!,neither,left
87317,@GlennKirschner2,2,"Federal Appeals Court STRIKES DOWN ""Racially Discriminatory"" Redistricting!",left,right
87337,@GlennKirschner2,2,DOJ Goes ROGUE!,left,neither
87485,@LegalEagle,2,John Oliver is a Lawsuit Gremlin (And I Love It!),neither,left
87491,@LegalEagle,2,Heads Are Rolling At Trump's DOJ Over The Algae Pool,left,neither
87508,@LegalEagle,2,"Attempted Murder, With a Hard ""R""",neither,left
87517,@LegalEagle,2,OpenAI Humiliates Elon in Court,neither,left
87544,@LegalEagle,2,DOJ's Horrendous Settlement With Ticketmaster,neither,left
87590,@DemocracyDocket,2,ALERT: This is a Major Win For Democracy,neither,left
87603,@DemocracyDocket,2,This Is What Total Capitulation Looks Like,left,neither
87657,@DemocracyDocket,2,The New Rules for the Post-Trump Era | Brian Tyler Cohen,neither,left
87671,@DemocracyDocket,2,MASSIVE Supreme Court Case Could Throw Out YOUR Vote,left,neither
87700,@DemocracyDocket,2,SCOTUS Poised To Greenlight GOP Maps | Nick Stephanopoulos,neither,left
87706,@DemocracyDocket,1,Exposing the DOJ's Dangerous Corruption | Mary McCord,neither,left
87919,@katiephangnews,1,Epstein Survivor DEMANDS ANSWERS as DOJ SHUTS DOWN Case,left,neither
88050,@katiephangnews,2,Former Trump DHS Official REVEALS SHOCKING Truth Behind FBI RAID,neither,right
88178,@TheMichaelCohenShow,2,Trump Threatened to Revoke NBC and ABC's Licenses Over the Speech,neither,left
88188,@TheMichaelCohenShow,1,Vance Said Democrats Fight for the Worst Human Beings on the Planet,neither,right
88201,@TheMichaelCohenShow,1,Republican Congresswoman Told Democrats to Leave America,neither,left
88215,@TheMichaelCohenShow,2,"Six Arrests, No Video — Michael Cohen Wants to See the Evidence",left,neither
88263,@TheMichaelCohenShow,2,Trump SNAPS At Netanyahu,left,neither
88348,@TheMichaelCohenShow,2,The Rebranding of America: Domestically and Internationally x Brian Karem | Mea Culpa,neither,left
88691,@PTLRadioShow,2,CNN commentator reveals what Scott Jennings is REALLY like,neither,left
88799,@PTLRadioShow,2,New Charlie Kirk questions leave Brian STUNNED,neither,left
89412,@PTLRadioShow,2,Caller Thinks Scott Jennings Should Not Be From CNN And Gets Major Double Standard,neither,right
89533,@PTLRadioShow,2,Majorie Taylor Greene Says What MAGA Didn’t Want To Hear,neither,left
89763,@PTLRadioShow,1,Warren Smith Has No Clue What Racism Is,neither,left
90545,@thewarningwithsteveschmidt,2,The Nightmare Is Coming to an End | Steve Schmidt,neither,left
90570,@thewarningwithsteveschmidt,1,A New American Leader | Steve Schmidt,neither,left
90578,@thewarningwithsteveschmidt,2,The Truth About Donald Trump’s Health | Steve Schmidt,neither,left
90734,@thewarningwithsteveschmidt,2,Steve Schmidt: The MAHA MAGA Civil War Has Begun,neither,left
90772,@thewarningwithsteveschmidt,1,Steve Schmidt: This Has Nothing to Do With God,neither,left
91056,@cafedotcom,1,Trump Supporters Feel Betrayed | Rahm Emanuel & Preet Bharara,neither,left
91068,@fastpoliticspodcast,1,Sarah Longwell’s Shocking Theory On Trump's Next Move,neither,left
91116,@fastpoliticspodcast,2,Trump May Have Made The Tucker Problem Worse w/ Jeet Heer,left,neither
91121,@fastpoliticspodcast,2,Trump's Made Powerful MAGA Enemies This Week w/ Rick Wilson,neither,left
91151,@fastpoliticspodcast,2,Democrats’ Texas Shot Just Got Real w/ Mike Madrid,neither,left
91161,@fastpoliticspodcast,1,Rick Wilson On Republican’s Saying FIRE STEPHEN MILLER,neither,left
91171,@fastpoliticspodcast,2,Joyce Vance On SCOTUS DESTROYING Trump's Tarriff Policy,neither,left
91173,@fastpoliticspodcast,2,Charlie Sykes on Trump's FCC Fearing Midterm Loss,left,neither
91213,@RestPoliticsUS,2,MEMBERS EXCLUSIVE | Roy Cohn: The Man Who Made Trump,neither,left
91218,@RestPoliticsUS,2,MEMBERS EXCLUSIVE | Who Is Trump's 'Human Printer' Natalie Harp?,left,neither
91273,@RestPoliticsUS,2,MEMBERS EXCLUSIVE | The Truth About Trump's Health | Part 2,neither,left
91294,@RestPoliticsUS,1,Trump OUTSMARTED By Thomas Massie In Kentucky!,left,neither
91345,@RestPoliticsUS,2,ALL HELL BREAKS LOOSE AS TRUMP HINTS AT IRAN INVASION,left,neither
91350,@RestPoliticsUS,2,Why Iran's Diego Garcia Attack IS MUCH WORSE THAN YOU THINK!,neither,right
91375,@RestPoliticsUS,2,"Becoming Trump: Family Secrets, Roy Cohn and How to Be A Killer",neither,left
91416,@RestPoliticsUS,1,AD FREE | Why The Minnesota Fraud Scandal Isn't What It Seems...,neither,left
91434,@LastWeekTonight,1,Police Surveillance Technology: Last Week Tonight with John Oliver (HBO),neither,left
91435,@LastWeekTonight,1,Trump & Crypto: Last Week Tonight with John Oliver (HBO),neither,left
91436,@LastWeekTonight,1,Scranton's Train Set: Last Week Tonight with John Oliver (Bonus Segments),neither,left
91907,@thehill,2,Joe Scarborough goes NUCLEAR on Dems (PLUS: Enes Kanter Freedom DECLARES for WNBA Draft) | RISING,neither,right
92013,@thehill,1,"Kamala Harris: Dems must 'REVISIT' abolishing the Electoral College, expanding Supreme Court | RISIN",neither,right
92555,@thehill,2,Project 2029: Dems push for social media restrictions for kids | RISING,neither,right
92949,@thehill,1,"Trump agenda STRUGGLING as judge, Republicans REBUKE initiatives: Lindsey Granger | RISING",left,neither
92955,@thehill,2,Trump family tax deal questions: House Ways & Means Dems press Treasury Secretary Bessent,neither,left
95225,@thehill,1,"Walz, Frey SUBPOENAED By DOJ For Allegedly IMPEDING Law Enforcement | RISING",neither,right
95486,@thehill,2,Tim Walz RESPONDS To MN Fraud CONCERNS; Starmer BLASTED Over Abd El-Fattah Welcoming | RISING,right,neither
96374,@AfterPartyEmily,2,The DEI Poll Result That Shocked FIRE’S Greg Lukianoff,neither,right
96463,@AfterPartyEmily,2,"Swalwell Scandal Explodes and His Fall Exposes a Broken Political System, with Dave Smith",neither,right
96503,@AfterPartyEmily,2,"Former Intel Chief Says He Was Blocked from Charlie Kirk Investigation, with John Daniel Davidson",neither,right
96524,@AfterPartyEmily,2,"The Truth About Congress’ COWARDLY Response to War and ""Fair-Weather Patriots,"" with Thomas Massie",neither,right
96587,@AfterPartyEmily,1,"The Obama Third-Term Fantasy and Why It Reveals a Deeper Political Problem, with Cenk Uygur",right,left
96712,@wethefifth,2,Milo Yiannopoulos Wanted Mass Deportations. Then He Got Deported. – The Fifth Column,neither,left
96718,@wethefifth,2,Terry Moran Says ABC News Sent His Lab-Leak Story to Fauci For Approval – The Fifth Column,neither,right
96740,@wethefifth,2,Trump Got Played by Iran (#562) - The Fifth Column,left,neither
96752,@wethefifth,1,Preet Bharara Explains Trump’s “Future Crime” Loophole -The Fifth Column,left,neither
96765,@wethefifth,2,Sarah Isgur Says Congress Forgot How to Govern. The Supreme Court Didn’t.,right,neither
96820,@wethefifth,2,“Trump Derangement Syndrome” Meets a Double Homicide - The Fifth Column,neither,right
96914,@morebridgetphetasy,2,Anti-Zionism Isn't Pro-Palestinian and Here's Why,right,neither
96918,@morebridgetphetasy,2,The Dark Side of America's Therapy Obsession | Jonathan Alpert - Walk-Ins Welcome 391,right,neither
96927,@morebridgetphetasy,1,The Depressing Shift from Reagan to Whatever Trump Says,right,left
96964,@morebridgetphetasy,1,The Intellectuals Who Think Their Jobs Are Beneath Them,right,neither
96996,@morebridgetphetasy,1,Cuba Sold the Authoritarianism Playbook and Venezuela Bought It,neither,right
97019,@morebridgetphetasy,2,Monarchies Sound Great Until You're Not the King,neither,left
97061,@ZeihanonGeopolitics,1,Spain's Immigration Solution Turns Into a Crisis || Peter Zeihan,neither,right
97301,@PerunAU,1,"The Greenland Crisis - The Arctic, Alliances & A U.S. Strategic Folly",neither,left
97314,@UnHerd,1,America is quietly losing the world – Yanis Varoufakis & Richard D. Wolff | The Econoclasts,neither,left
97329,@UnHerd,1,NATO just said the quiet part out loud - Varoufakis & Munchau | The Econoclasts,neither,left
97332,@UnHerd,1,Buck Angel: Why I changed sides on the trans debate,neither,right
97335,@UnHerd,2,China is about to call Europe’s bluff  - Yanis Varoufakis & Wolfgang Munchau | The Econoclasts,neither,left
97349,@UnHerd,2,It’s begun. Palantir just crossed the Rubicon - Varoufakis & Munchau | The Econoclasts,neither,left
97354,@UnHerd,2,How Trump wins by closing the Strait of Hormuz,neither,right
97355,@UnHerd,2,Why Iran is a trap for Trump - Yanis Varoufakis & Wolfgang Munchau | The Econoclasts,neither,left
97358,@UnHerd,2,Iran just showed China exactly how to beat the West - Varoufakis & Munchau | The Econoclasts,neither,left
97381,@UnHerd,1,Why Trump will get Greenland,neither,right
97389,@UnHerd,2,Why Europe can’t break free from the US - Yanis Varoufakis & Wolfgang Munchau | The Econoclasts,neither,left
97434,@ZubyMusic,2,The Republican Who Thinks He Can Save California - Steve Hilton,right,neither
97461,@ZubyMusic,2,It Feels IMPOSSIBLE For Men To Find a Wife In 2026,neither,right
97480,@ZubyMusic,2,We NEED To Ban Female Rappers,neither,right
97517,@ZubyMusic,2,Are Divorce Laws Rigged Against Men?,neither,right
97530,@ZubyMusic,2,Why The US Is Obsessed With Race,right,neither
97541,@ZubyMusic,1,Why The Rich Are Fleeing The UK,right,neither
97588,@winston_marshall,2,The Revolt Against The Elites Is Just Beginning…,right,neither
97596,@winston_marshall,2,Henry Nowak: The Murder That Exposed Britain's Elites,right,neither
97626,@winston_marshall,2,‘The by-election exposed the true Britain we live in’ | Matt Goodwin,right,neither
97629,@winston_marshall,2,The Secret Plan Behind Trump’s Iran War,neither,left
97641,@winston_marshall,2,“This should be a wake up call!” Trump’s True Motives In Greenland,neither,left
97769,@ClubRandomPodcast,2,Did MeToo Go Too Far? Bill Maher Questions Al Franken Backlash,right,neither
98111,@TheAdamCarollaShow1,2,Jerry O’Connell Claims Wife and Daughters ‘Became Physical’ After He Criticized Kamala,right,neither
98163,@TheAdamCarollaShow1,2,Has California Hit Rock Bottom? | The Adam and Dr. Drew Show #2073,right,neither
98177,@TheAdamCarollaShow1,2,Andrew Gruel: How Tough Coaches Made Strong Men and Eating on a Budget,neither,right
98259,@NickShirley,1,"California Passed the ""Stop Nick Shirley Act""...",neither,right
98268,@NickShirley,1,"""$500 BILLION in Fraud"" Nick Shirley interviews Scott Bessent",neither,right
98279,@NickShirley,1,[EARLY] Muslim vs Christian Battle in Texas | Members Only,right,neither
98318,@RealDanBongino,1,Have We Reached Peak Crazy? (Ep. 2587),neither,right
98401,@RealDanBongino,1,Why the Dr. Fauci Hearing Was Actually a BIG DEAL,neither,right
