term_a,term_b,observed,expected_strat,lift_strat,z_cmh,q_cmh,channels,weight
fans,game,25.00000,3.00418,8.32174,13.16848,0.00000,10.00000,3.05689
meeting,board of peace,22.00000,2.34697,9.37378,13.16823,0.00000,9.00000,3.22863
graham,seat,24.00000,2.89800,8.28157,13.16397,0.00000,6.00000,3.04990
oil,cuba,51.00000,10.25905,4.97122,13.15856,0.00000,14.00000,2.31360
global,growth,34.00000,5.06384,6.71427,13.15684,0.00000,9.00000,2.74723
search,colombia,22.00000,2.43797,9.02389,13.15135,0.00000,9.00000,3.17375
talks,begin,36.00000,5.64508,6.37724,13.14866,0.00000,8.00000,2.67293
protest,kings,22.00000,2.88231,7.63277,13.14808,0.00000,6.00000,2.93221
saudi,turkey,29.00000,3.84618,7.53995,13.14641,0.00000,8.00000,2.91456
attack,fbi,45.00000,8.32220,5.40722,13.14577,0.00000,11.00000,2.43489
doj,charges,23.00000,2.52949,9.09273,13.14548,0.00000,10.00000,3.18471
france,firefighters,20.00000,1.98759,10.06243,13.13791,0.00000,6.00000,3.33091
maduro,venezuelan,66.00000,17.51194,3.76886,13.11975,0.00000,13.00000,1.91413
lindsay,arguments,36.00000,6.46206,5.57098,13.11353,0.00000,9.00000,2.47793
lindsay clancy,arguments,36.00000,6.46206,5.57098,13.11353,0.00000,9.00000,2.47793
day,second,37.00000,5.84970,6.32511,13.11340,0.00000,10.00000,2.66109
trump,medal of honor,47.00000,10.70819,4.38917,13.11333,0.00000,11.00000,2.13395
race,space,20.00000,1.93794,10.32025,13.10758,0.00000,10.00000,3.36741
immigration,agents,26.00000,3.15946,8.22926,13.10699,0.00000,11.00000,3.04076
murder,teen,24.00000,2.73488,8.77551,13.10272,0.00000,9.00000,3.13348
conference,nasa,52.00000,11.04648,4.70738,13.09977,0.00000,10.00000,2.23492
state,visit,62.00000,14.20631,4.36426,13.09183,0.00000,12.00000,2.12574
lindsay clancy,closing,37.00000,6.79439,5.44567,13.08281,0.00000,9.00000,2.44511
strikes,military,153.00000,57.83783,2.64533,13.08018,0.00000,13.00000,1.40345
murder,continues,41.00000,7.44921,5.50394,13.07944,0.00000,7.00000,2.46046
lindsey,late,22.00000,2.44619,8.99359,13.07106,0.00000,7.00000,3.16890
speech,free,30.00000,4.58066,6.54927,13.06156,0.00000,17.00000,2.71134
ai,job,43.00000,8.02854,5.35589,13.05184,0.00000,11.00000,2.42113
claims,denies,27.00000,3.37801,7.99288,13.05142,0.00000,6.00000,2.99872
lindsay,closing,37.00000,6.81480,5.42936,13.04952,0.00000,9.00000,2.44078
deadly,flooding,23.00000,2.55508,9.00168,13.04532,0.00000,8.00000,3.17020
president,venezuelan,45.00000,8.66349,5.19421,13.04504,0.00000,12.00000,2.37690
threat,greenland,57.00000,13.37634,4.26125,13.04484,0.00000,11.00000,2.09128
israel,jerusalem,51.00000,10.95105,4.65709,13.04199,0.00000,9.00000,2.21943
oil,pipeline,28.00000,3.88043,7.21570,13.03723,0.00000,7.00000,2.85114
amid,shortage,35.00000,5.51351,6.34804,13.03334,0.00000,8.00000,2.66631
iran,hard,104.00000,37.86768,2.74641,13.02484,0.00000,17.00000,1.45754
global,supply,32.00000,5.06342,6.31984,13.02154,0.00000,9.00000,2.65989
epstein,andrew,58.00000,14.64372,3.96074,13.02152,0.00000,15.00000,1.98577
faces,pressure,32.00000,4.56789,7.00542,13.01760,0.00000,8.00000,2.80847
prices,gold,22.00000,2.34765,9.37107,13.00943,0.00000,8.00000,3.22821
eu,discuss,22.00000,2.40134,9.16157,13.00490,0.00000,6.00000,3.19559
minneapolis,officer,53.00000,11.98218,4.42323,13.00352,0.00000,11.00000,2.14510
service,funeral,22.00000,2.50375,8.78682,12.99904,0.00000,9.00000,3.13534
conference,joint,62.00000,14.32865,4.32700,12.99236,0.00000,7.00000,2.11337
press,foreign,74.00000,19.06472,3.88152,12.99052,0.00000,6.00000,1.95662
epstein,documents,22.00000,2.44909,8.98293,12.98794,0.00000,9.00000,3.16719
iran,khamenei funeral,51.00000,11.16429,4.56814,12.98371,0.00000,7.00000,2.19161
says,official,89.00000,26.25455,3.38989,12.98222,0.00000,14.00000,1.76124
israel,flotilla,20.00000,2.12119,9.42866,12.97825,0.00000,6.00000,3.23705
strikes,russia,257.00000,125.98897,2.03986,12.97762,0.00000,11.00000,1.02847
oil,hub,28.00000,3.73754,7.49155,12.97073,0.00000,8.00000,2.90526
america,th birthday,25.00000,3.28338,7.61411,12.96833,0.00000,10.00000,2.92868
strike,drones,72.00000,18.31461,3.93129,12.96480,0.00000,6.00000,1.97500
nepal,death toll,28.00000,3.98033,7.03459,12.96331,0.00000,9.00000,2.81447
win,el-sayed,21.00000,2.27917,9.21390,12.95680,0.00000,10.00000,3.20381
war,ending,44.00000,8.76736,5.01862,12.95287,0.00000,13.00000,2.32729
saudi,iraq,26.00000,3.22219,8.06905,12.94969,0.00000,7.00000,3.01240
israel,dome,28.00000,3.90478,7.17071,12.94607,0.00000,6.00000,2.84212
meeting,high-stakes,30.00000,4.19671,7.14846,12.93951,0.00000,9.00000,2.83763
modi,welcome,74.00000,20.56632,3.59812,12.93675,0.00000,5.00000,1.84724
minister,resigns,25.00000,3.04340,8.21451,12.92280,0.00000,8.00000,3.03817
vance,remarks,38.00000,6.27388,6.05686,12.91824,0.00000,9.00000,2.59857
hegseth,army,33.00000,4.91025,6.72064,12.91661,0.00000,12.00000,2.74860
iran,ships,163.00000,72.05709,2.26210,12.91626,0.00000,14.00000,1.17766
hearing,attorney general,24.00000,2.90961,8.24853,12.91538,0.00000,9.00000,3.04414
greenland,push,45.00000,9.07182,4.96042,12.91216,0.00000,12.00000,2.31046
china,summit,174.00000,74.21938,2.34440,12.90226,0.00000,13.00000,1.22922
russia,attack,215.00000,98.81873,2.17570,12.89779,0.00000,13.00000,1.12148
state,king charles,37.00000,6.53093,5.66535,12.89010,0.00000,14.00000,2.50217
threatens,response,25.00000,2.99213,8.35525,12.88368,0.00000,5.00000,3.06268
sea,philippines,20.00000,2.02267,9.88790,12.88170,0.00000,6.00000,3.30566
us-iran,switzerland,28.00000,3.79546,7.37724,12.87858,0.00000,8.00000,2.88308
fbi,probe,24.00000,2.81690,8.51999,12.87128,0.00000,10.00000,3.09085
trial,testify,22.00000,2.50084,8.79705,12.86827,0.00000,8.00000,3.13702
hormuz,tensions,97.00000,29.95377,3.23832,12.86196,0.00000,11.00000,1.69525
guthrie,today,25.00000,3.48553,7.17251,12.86192,0.00000,6.00000,2.84248
deal,end,96.00000,29.51871,3.25217,12.85301,0.00000,15.00000,1.70140
strikes,kill,51.00000,10.57462,4.82287,12.85156,0.00000,8.00000,2.26989
pm,mandelson,28.00000,3.99927,7.00129,12.83823,0.00000,5.00000,2.80762
trump,midterm,128.00000,51.06991,2.50637,12.83689,0.00000,14.00000,1.32560
epstein,ag,27.00000,3.72164,7.25487,12.83056,0.00000,8.00000,2.85895
york,building,32.00000,4.83387,6.61995,12.82833,0.00000,9.00000,2.72682
man,killing,31.00000,4.48470,6.91239,12.81666,0.00000,8.00000,2.78918
house,contempt,22.00000,2.48978,8.83611,12.81146,0.00000,8.00000,3.14341
supreme court,rejects,22.00000,2.45404,8.96480,12.80729,0.00000,10.00000,3.16427
putin,meets,84.00000,24.40402,3.44206,12.80574,0.00000,10.00000,1.78327
killed,woman,39.00000,6.67502,5.84268,12.79947,0.00000,10.00000,2.54663
war,cost,73.00000,21.42533,3.40718,12.79682,0.00000,14.00000,1.76858
case,mangione,30.00000,4.36218,6.87730,12.79419,0.00000,9.00000,2.78184
rubio,cuba,34.00000,5.27954,6.43995,12.79206,0.00000,12.00000,2.68705
russia,china,236.00000,112.55745,2.09671,12.78550,0.00000,15.00000,1.06813
primary,wisconsin,21.00000,2.30684,9.10337,12.78287,0.00000,6.00000,3.18640
fans,soccer,22.00000,2.47982,8.87161,12.77757,0.00000,6.00000,3.14920
plane,air force,20.00000,2.04646,9.77300,12.77711,0.00000,9.00000,3.28880
minnesota,surge,22.00000,2.48530,8.85206,12.77427,0.00000,9.00000,3.14601
nepal,rescuers,21.00000,2.39112,8.78249,12.77326,0.00000,9.00000,3.13463
amid,fuel,71.00000,18.42316,3.85384,12.77321,0.00000,11.00000,1.94630
russia,unleashes,78.00000,22.93649,3.40069,12.76593,0.00000,5.00000,1.76583
summit,xi jinping,68.00000,18.21195,3.73381,12.75871,0.00000,10.00000,1.90065
israeli,army,35.00000,5.55528,6.30032,12.75145,0.00000,8.00000,2.65542
state,king,44.00000,8.74215,5.03309,12.75107,0.00000,14.00000,2.33144
uk,ban,35.00000,5.68985,6.15130,12.74757,0.00000,8.00000,2.62089
iran,uranium,108.00000,41.27564,2.61656,12.74165,0.00000,13.00000,1.38767
launches,missiles,53.00000,11.32879,4.67835,12.73762,0.00000,10.00000,2.22600
iran,jordan,91.00000,30.62702,2.97123,12.73001,0.00000,11.00000,1.57106
vance,fraud,24.00000,2.86745,8.36982,12.72942,0.00000,10.00000,3.06520
mission,rescue,35.00000,5.75779,6.07872,12.72579,0.00000,12.00000,2.60377
deadly,kills,32.00000,4.74042,6.75046,12.72440,0.00000,9.00000,2.75499
russia,sanctions,92.00000,29.51078,3.11750,12.72438,0.00000,9.00000,1.64039
uk,resigns,23.00000,2.71137,8.48279,12.72052,0.00000,8.00000,3.08454
says,signed,33.00000,5.30348,6.22233,12.71477,0.00000,12.00000,2.63746
nepal,toll,30.00000,4.59530,6.52840,12.70121,0.00000,9.00000,2.70673
oil,markets,84.00000,24.93675,3.36852,12.68403,0.00000,11.00000,1.75212
oil,stocks,109.00000,37.82599,2.88162,12.67771,0.00000,9.00000,1.52688
jury,murder trial,27.00000,3.70757,7.28239,12.67289,0.00000,8.00000,2.86441
putin,sco,42.00000,8.38604,5.00832,12.67062,0.00000,5.00000,2.32433
shooting,involved,23.00000,2.85383,8.05934,12.66773,0.00000,8.00000,3.01066
mission,lunar,21.00000,2.38272,8.81345,12.66397,0.00000,8.00000,3.13971
primary,kentucky,20.00000,2.19819,9.09840,12.65578,0.00000,6.00000,3.18561
winter,cold,24.00000,2.98448,8.04161,12.65254,0.00000,9.00000,3.00748
supreme,rights,28.00000,3.86298,7.24830,12.65214,0.00000,9.00000,2.85764
iran,vows,207.00000,102.47290,2.02005,12.65093,0.00000,15.00000,1.01439
artemis ii,astronaut,46.00000,10.72645,4.28847,12.63657,0.00000,9.00000,2.10046
tariffs,canadian,23.00000,2.69564,8.53231,12.63598,0.00000,11.00000,3.09294
trial,jurors,26.00000,3.57691,7.26883,12.63390,0.00000,9.00000,2.86172
state,charles,37.00000,6.70529,5.51803,12.62740,0.00000,14.00000,2.46415
meets,prime minister,35.00000,5.59914,6.25096,12.62438,0.00000,9.00000,2.64408
iranian,blockade,50.00000,10.66504,4.68822,12.62184,0.00000,10.00000,2.22904
strikes,jordan,40.00000,7.28521,5.49057,12.62173,0.00000,10.00000,2.45696
minnesota,church,24.00000,3.00599,7.98406,12.62127,0.00000,9.00000,2.99712
guthrie,plea,33.00000,5.86310,5.62842,12.62015,0.00000,9.00000,2.49273
us-iran,tensions,72.00000,20.29994,3.54681,12.61784,0.00000,6.00000,1.82652
delhi,brics summit,78.00000,24.63878,3.16574,12.61360,0.00000,5.00000,1.66254
oil,middle east,106.00000,35.49042,2.98672,12.60619,0.00000,11.00000,1.57856
lindsay,children,30.00000,4.77248,6.28603,12.60489,0.00000,10.00000,2.65215
closing,clancy trial,23.00000,2.86755,8.02078,12.56176,0.00000,8.00000,3.00374
strikes,us-israel,60.00000,14.84212,4.04255,12.55777,0.00000,7.00000,2.01526
democratic,platner,24.00000,3.11607,7.70200,12.55293,0.00000,7.00000,2.94523
says,rubio,140.00000,53.49106,2.61726,12.55001,0.00000,13.00000,1.38806
court,mangione,28.00000,3.96440,7.06285,12.54776,0.00000,6.00000,2.82025
strikes,drone,127.00000,46.08518,2.75577,12.54771,0.00000,11.00000,1.46245
strikes,night,37.00000,6.41407,5.76857,12.53515,0.00000,11.00000,2.52821
summit,jinping,69.00000,19.05389,3.62131,12.53104,0.00000,10.00000,1.85651
world cup,beat,29.00000,4.35324,6.66170,12.53099,0.00000,6.00000,2.73589
hegseth,cost,23.00000,2.74702,8.37271,12.52458,0.00000,10.00000,3.06569
talks,ahead,114.00000,38.82442,2.93630,12.52409,0.00000,14.00000,1.55400
storm,millions,20.00000,2.15377,9.28605,12.52288,0.00000,9.00000,3.21507
oil,middle,107.00000,36.23164,2.95322,12.51949,0.00000,11.00000,1.56229
ii,astronaut,46.00000,10.84558,4.24136,12.51644,0.00000,9.00000,2.08453
trump,proposal,109.00000,40.21393,2.71050,12.51280,0.00000,15.00000,1.43856
attack,massive,94.00000,29.01756,3.23942,12.50981,0.00000,13.00000,1.69573
air,travel,20.00000,2.09200,9.56022,12.50489,0.00000,9.00000,3.25704
jesse,memorial,20.00000,2.36959,8.44028,12.50318,0.00000,6.00000,3.07729
government,ufo,21.00000,2.36342,8.88544,12.50169,0.00000,6.00000,3.15144
world,infantino,29.00000,4.46631,6.49305,12.50156,0.00000,8.00000,2.69890
troops,middle east,35.00000,5.73143,6.10668,12.49707,0.00000,10.00000,2.61039
epstein,names,31.00000,5.28425,5.86649,12.49263,0.00000,11.00000,2.55250
warning,sends,33.00000,5.20816,6.33621,12.48958,0.00000,6.00000,2.66362
hearing,markwayne mullin,26.00000,3.72360,6.98250,12.47463,0.00000,8.00000,2.80374
trump,cabinet meeting,63.00000,17.33115,3.63507,12.46743,0.00000,11.00000,1.86198
nuclear,sites,23.00000,2.72878,8.42868,12.46691,0.00000,9.00000,3.07531
india,impact,120.00000,49.91870,2.40391,12.46516,0.00000,5.00000,1.26538
house,johnson,41.00000,7.76097,5.28285,12.46073,0.00000,10.00000,2.40132
trump,announces,213.00000,102.63106,2.07540,12.46039,0.00000,18.00000,1.05339
judge,lindsay clancy,58.00000,15.27123,3.79799,12.45513,0.00000,10.00000,1.92524
president,xi jinping,59.00000,14.37446,4.10450,12.45500,0.00000,9.00000,2.03721
world cup,morocco,32.00000,5.30290,6.03443,12.45283,0.00000,7.00000,2.59322
putin,zelenskyy,35.00000,5.95877,5.87370,12.45209,0.00000,8.00000,2.55427
strait of hormuz,help,40.00000,7.30943,5.47238,12.45185,0.00000,14.00000,2.45217
energy,supply,29.00000,4.62957,6.26408,12.44927,0.00000,8.00000,2.64710
world cup,men,23.00000,2.81147,8.18078,12.44841,0.00000,5.00000,3.03224
democrats,hold,26.00000,3.39179,7.66557,12.44300,0.00000,9.00000,2.93839
dinner,hosts,21.00000,2.37011,8.86035,12.44233,0.00000,7.00000,3.14736
attack,surprise,22.00000,2.55414,8.61348,12.43768,0.00000,9.00000,3.10660
hormuz,seizes,31.00000,4.90633,6.31836,12.43460,0.00000,9.00000,2.65955
judge,lindsay,58.00000,15.29947,3.79098,12.43281,0.00000,10.00000,1.92257
oil,east,109.00000,37.49300,2.90721,12.42548,0.00000,12.00000,1.53964
congress,swalwell,20.00000,2.25760,8.85897,12.42347,0.00000,7.00000,3.14714
gop,midterms,33.00000,5.30755,6.21755,12.42167,0.00000,10.00000,2.63635
fight,funding,23.00000,2.77564,8.28638,12.42162,0.00000,6.00000,3.05074
killed,troops,43.00000,8.16976,5.26331,12.41800,0.00000,10.00000,2.39597
lindsey graham,service,23.00000,2.90809,7.90898,12.41567,0.00000,12.00000,2.98349
strikes,missile,126.00000,46.00839,2.73863,12.41382,0.00000,14.00000,1.45345
says,strait,237.00000,113.99821,2.07898,12.41254,0.00000,14.00000,1.05588
cup,beat,29.00000,4.41093,6.57458,12.41249,0.00000,6.00000,2.71690
jesse,chicago,22.00000,2.73605,8.04079,12.41002,0.00000,9.00000,3.00734
india,visit,182.00000,80.20381,2.26922,12.40818,0.00000,6.00000,1.18220
woman,arrested,20.00000,2.13291,9.37685,12.40736,0.00000,7.00000,3.22910
launches,nasa,34.00000,5.60614,6.06478,12.40486,0.00000,13.00000,2.60046
moon,earth,42.00000,8.61718,4.87399,12.39669,0.00000,10.00000,2.28510
killing,guilty,20.00000,2.15022,9.30138,12.39653,0.00000,9.00000,3.21745
ai,future,70.00000,20.54546,3.40708,12.39465,0.00000,20.00000,1.76854
health,officials,29.00000,4.16636,6.96052,12.39313,0.00000,11.00000,2.79919
hearing,markwayne,26.00000,3.75749,6.91950,12.39218,0.00000,8.00000,2.79067
epstein files,lawmakers,25.00000,3.29672,7.58330,12.39159,0.00000,11.00000,2.92283
killing,pretti,27.00000,4.20445,6.42176,12.38908,0.00000,8.00000,2.68297
case,dna,27.00000,3.91155,6.90263,12.38862,0.00000,6.00000,2.78715
historic,nasa,32.00000,5.10904,6.26341,12.38484,0.00000,11.00000,2.64695
world,win,97.00000,32.71686,2.96483,12.37660,0.00000,11.00000,1.56795
epstein,fallout,26.00000,3.65641,7.11080,12.37550,0.00000,9.00000,2.83001
home,outside,26.00000,3.42137,7.59930,12.37070,0.00000,8.00000,2.92587
police,san diego,21.00000,2.41797,8.68498,12.36844,0.00000,9.00000,3.11852
democrats,platner,31.00000,5.08134,6.10076,12.35414,0.00000,10.00000,2.60899
south,north korea,26.00000,3.46742,7.49838,12.35287,0.00000,8.00000,2.90658
cup,morocco,32.00000,5.36257,5.96729,12.34833,0.00000,7.00000,2.57708
trade,free,24.00000,3.05618,7.85293,12.34267,0.00000,7.00000,2.97323
epstein,investigation,51.00000,11.41877,4.46633,12.33998,0.00000,12.00000,2.15909
greenland,arctic,38.00000,7.66572,4.95714,12.33356,0.00000,6.00000,2.30951
global,economy,47.00000,12.34784,3.80633,12.33234,0.00000,13.00000,1.92840
visit,iii,25.00000,3.44538,7.25610,12.33119,0.00000,7.00000,2.85920
john,ceo,20.00000,2.48459,8.04962,12.33045,0.00000,10.00000,3.00892
missile,drone,82.00000,23.90146,3.43075,12.32880,0.00000,10.00000,1.77853
massive,launches,55.00000,12.49336,4.40234,12.32870,0.00000,9.00000,2.13827
iran,retaliation,95.00000,35.79947,2.65367,12.32650,0.00000,13.00000,1.40799
india,global,179.00000,79.20302,2.26001,12.32397,0.00000,6.00000,1.17633
republicans,win,26.00000,3.47900,7.47340,12.32111,0.00000,11.00000,2.90177
war,costs,70.00000,20.14009,3.47565,12.31914,0.00000,14.00000,1.79728
hit,drone,75.00000,20.67894,3.62688,12.31328,0.00000,9.00000,1.85873
president,xi,97.00000,31.84136,3.04635,12.31187,0.00000,11.00000,1.60708
guthrie,kidnapping,27.00000,4.45001,6.06740,12.30188,0.00000,6.00000,2.60108
race,platner,32.00000,5.35215,5.97890,12.30142,0.00000,11.00000,2.57988
hegseth,fury,22.00000,2.60310,8.45145,12.29235,0.00000,6.00000,3.07920
california,race,31.00000,4.83651,6.40958,12.29184,0.00000,10.00000,2.68023
attack,ufc,23.00000,2.92392,7.86615,12.28768,0.00000,9.00000,2.97566
attacks,drone,66.00000,16.86739,3.91287,12.28619,0.00000,11.00000,1.96823
ice,renee good,45.00000,10.06437,4.47122,12.28342,0.00000,9.00000,2.16067
crash,kills,22.00000,2.58817,8.50021,12.28240,0.00000,8.00000,3.08750
protesters,march,29.00000,4.22200,6.86878,12.28167,0.00000,6.00000,2.78005
middle,troops,35.00000,5.87794,5.95447,12.27713,0.00000,10.00000,2.57397
shooting,involving,25.00000,3.53639,7.06935,12.26830,0.00000,7.00000,2.82158
attack,deadly,78.00000,22.00163,3.54519,12.26535,0.00000,11.00000,1.82586
hearing,general,32.00000,5.12538,6.24344,12.26474,0.00000,9.00000,2.64234
world,stadium,43.00000,9.72927,4.41965,12.25684,0.00000,8.00000,2.14393
nato,germany,72.00000,20.24057,3.55721,12.25538,0.00000,6.00000,1.83075
trump,vows,200.00000,95.68086,2.09028,12.25232,0.00000,15.00000,1.06370
iran,threats,172.00000,80.23716,2.14365,12.24670,0.00000,15.00000,1.10007
hits,record,34.00000,5.56483,6.10980,12.24653,0.00000,9.00000,2.61112
military,bases,41.00000,7.77017,5.27659,12.24373,0.00000,8.00000,2.39961
ice,custody,23.00000,3.01814,7.62059,12.22361,0.00000,10.00000,2.92990
cup,men,23.00000,2.89017,7.95801,12.22336,0.00000,5.00000,2.99241
elections,vote,26.00000,3.53167,7.36195,12.21343,0.00000,8.00000,2.88009
police,use,27.00000,3.74530,7.20903,12.21216,0.00000,8.00000,2.84980
lindsay clancy,children,29.00000,4.71874,6.14571,12.21041,0.00000,9.00000,2.61958
venezuela,search,32.00000,5.32205,6.01272,12.20237,0.00000,10.00000,2.58802
house,fight,60.00000,14.81563,4.04978,12.20111,0.00000,15.00000,2.01784
warns,risks,21.00000,2.39865,8.75493,12.20061,0.00000,8.00000,3.13010
xi,north,25.00000,3.32631,7.51584,12.19790,0.00000,7.00000,2.90993
maduro,pleads,23.00000,3.11492,7.38382,12.19673,0.00000,12.00000,2.88437
war,pentagon,172.00000,80.35443,2.14052,12.18959,0.00000,15.00000,1.09796
america,birthday,28.00000,4.34289,6.44732,12.18851,0.00000,11.00000,2.68870
graham,primary,31.00000,4.93775,6.27816,12.18462,0.00000,9.00000,2.65034
says,wants,87.00000,27.09715,3.21067,12.18337,0.00000,13.00000,1.68287
clancy trial,arguments,21.00000,2.54569,8.24924,12.18226,0.00000,8.00000,3.04426
strait of hormuz,allies,38.00000,6.91601,5.49450,12.18185,0.00000,11.00000,2.45799
congress,king,42.00000,8.67224,4.84304,12.18173,0.00000,14.00000,2.27591
putin,brics,123.00000,52.21113,2.35582,12.17528,0.00000,5.00000,1.23623
spain,fans,42.00000,8.27629,5.07474,12.16807,0.00000,8.00000,2.34333
talks,putin,156.00000,64.83110,2.40625,12.16600,0.00000,10.00000,1.26679
putin,witkoff,28.00000,4.44191,6.30360,12.16499,0.00000,5.00000,2.65618
deal,tehran,84.00000,25.32595,3.31676,12.16002,0.00000,11.00000,1.72977
case,supreme court,48.00000,10.29125,4.66415,12.14978,0.00000,11.00000,2.22162
deal,ceasefire,118.00000,43.64009,2.70394,12.14875,0.00000,13.00000,1.43506
senate,todd,42.00000,8.42356,4.98601,12.14571,0.00000,11.00000,2.31789
ice,immigration,60.00000,15.19718,3.94810,12.14114,0.00000,12.00000,1.98116
conference,leader,90.00000,28.04079,3.20961,12.14051,0.00000,6.00000,1.68240
epstein,khanna,22.00000,2.86140,7.68854,12.14039,0.00000,8.00000,2.94271
nancy,reward,21.00000,2.74028,7.66344,12.13420,0.00000,6.00000,2.93799
dinner,fired,21.00000,2.62492,8.00025,12.13291,0.00000,12.00000,3.00004
hormuz,iranian,128.00000,48.23564,2.65364,12.13088,0.00000,12.00000,1.40797
nuclear,power,53.00000,11.97023,4.42765,12.12970,0.00000,13.00000,2.14654
iranian,drone,64.00000,16.39615,3.90336,12.12688,0.00000,10.00000,1.96471
oil,companies,29.00000,4.50635,6.43536,12.12477,0.00000,10.00000,2.68602
amid,hormuz,251.00000,124.98172,2.00829,12.12461,0.00000,11.00000,1.00597
trump,hard,99.00000,35.64563,2.77734,12.12267,0.00000,15.00000,1.47370
holds,council,35.00000,6.01626,5.81757,12.11145,0.00000,5.00000,2.54042
attacks,uae,44.00000,8.88160,4.95406,12.09736,0.00000,7.00000,2.30861
world,players,30.00000,4.88882,6.13645,12.09453,0.00000,7.00000,2.61740
case,luigi mangione,26.00000,3.66814,7.08807,12.09295,0.00000,8.00000,2.82539
says,expert,79.00000,23.41103,3.37448,12.09070,0.00000,10.00000,1.75466
kyiv,drones,59.00000,14.64333,4.02914,12.08658,0.00000,5.00000,2.01047
air,airport,35.00000,6.01520,5.81859,12.08443,0.00000,10.00000,2.54067
oil,rise,61.00000,15.46676,3.94394,12.08284,0.00000,9.00000,1.97964
nuclear,korea,37.00000,6.58973,5.61480,12.07816,0.00000,6.00000,2.48923
york,storm,27.00000,3.84971,7.01352,12.06967,0.00000,9.00000,2.81014
police,dead,53.00000,12.01265,4.41202,12.06761,0.00000,12.00000,2.14144
troops,pentagon,33.00000,5.42601,6.08182,12.06681,0.00000,9.00000,2.60450
holds,emergency,34.00000,5.73637,5.92710,12.06245,0.00000,6.00000,2.56733
pakistan,airstrikes,22.00000,2.69107,8.17520,12.06197,0.00000,5.00000,3.03125
china,counter,25.00000,3.41934,7.31135,12.05574,0.00000,7.00000,2.87014
war,rages,48.00000,12.09105,3.96988,12.05322,0.00000,9.00000,1.98910
ai,ceo,134.00000,55.27203,2.42437,12.04614,0.00000,18.00000,1.27761
killed,police,68.00000,18.08303,3.76043,12.04403,0.00000,12.00000,1.91090
day,continues,43.00000,8.64422,4.97442,12.03834,0.00000,8.00000,2.31453
trump,pauses,53.00000,13.83889,3.82979,12.03742,0.00000,10.00000,1.93726
white,birthday,20.00000,2.31549,8.63749,12.03658,0.00000,9.00000,3.11061
case,luigi,26.00000,3.69498,7.03657,12.03242,0.00000,8.00000,2.81487
uk,questions,41.00000,7.92812,5.17147,12.03135,0.00000,7.00000,2.37057
fbi,home,39.00000,7.38385,5.28180,12.02025,0.00000,9.00000,2.40103
historic,ii crew,22.00000,2.78603,7.89653,12.01267,0.00000,8.00000,2.98122
president,participates,49.00000,11.01700,4.44767,12.01179,0.00000,5.00000,2.15305
putin,forum,38.00000,7.27021,5.22681,12.01090,0.00000,6.00000,2.38593
minister,affairs,23.00000,2.93237,7.84348,12.00621,0.00000,5.00000,2.97149
guthrie,return,32.00000,5.82232,5.49609,12.00608,0.00000,8.00000,2.45841
strait,allies,42.00000,8.39694,5.00182,12.00323,0.00000,11.00000,2.32245
shooting,canada,40.00000,7.66822,5.21634,12.00294,0.00000,11.00000,2.38304
house,republicans,62.00000,16.02162,3.86977,11.99859,0.00000,12.00000,1.95225
minnesota,federal,62.00000,16.18706,3.83022,11.99753,0.00000,11.00000,1.93743
meets,macron,41.00000,7.95262,5.15553,11.99395,0.00000,7.00000,2.36612
house,shutdown,62.00000,16.20931,3.82496,11.99244,0.00000,13.00000,1.93545
ceo,google,20.00000,2.31888,8.62486,11.99237,0.00000,5.00000,3.10850
amid,prices,94.00000,30.45336,3.08669,11.99097,0.00000,11.00000,1.62606
death,teen,22.00000,2.68894,8.18167,11.98114,0.00000,7.00000,3.03239
deal,signs,49.00000,11.08983,4.41846,11.97998,0.00000,12.00000,2.14354
day,murder,63.00000,16.55686,3.80507,11.97817,0.00000,9.00000,1.92792
attacks,escalate,20.00000,2.25727,8.86027,11.97325,0.00000,9.00000,3.14735
ice,man,65.00000,17.57483,3.69847,11.96542,0.00000,10.00000,1.88693
president,jinping,59.00000,15.11166,3.90427,11.96149,0.00000,9.00000,1.96505
dinner,allen,22.00000,2.99100,7.35540,11.95983,0.00000,7.00000,2.87880
security,concerns,29.00000,4.35580,6.65779,11.95521,0.00000,12.00000,2.73504
chief,cia,23.00000,2.95873,7.77362,11.95401,0.00000,5.00000,2.95859
india,trade,202.00000,95.69053,2.11097,11.95306,0.00000,6.00000,1.07791
military,drug,26.00000,3.62270,7.17697,11.94065,0.00000,7.00000,2.84338
attack,jewish,20.00000,2.50148,7.99526,11.93691,0.00000,8.00000,2.99915
prime,parliament,25.00000,3.38472,7.38614,11.93213,0.00000,5.00000,2.88482
house,shots,27.00000,4.02802,6.70305,11.93122,0.00000,11.00000,2.74482
talks,key,70.00000,19.21151,3.64365,11.92705,0.00000,7.00000,1.86538
epstein,prince andrew,33.00000,5.96503,5.53225,11.92450,0.00000,13.00000,2.46787
pm,parliament,118.00000,44.48098,2.65282,11.92427,0.00000,5.00000,1.40753
police,murder,50.00000,11.24514,4.44636,11.91617,0.00000,10.00000,2.15263
launches,kyiv,42.00000,8.43700,4.97807,11.91339,0.00000,7.00000,2.31559
foreign,meets,46.00000,9.65338,4.76517,11.91257,0.00000,6.00000,2.25253
senate,contempt,23.00000,3.17973,7.23333,11.90995,0.00000,12.00000,2.85466
building,outside,21.00000,2.49567,8.41457,11.90876,0.00000,8.00000,3.07289
