row_id,creator,lane,title_raw,label_pass1,label_shuffled
61712,@lonerboxlive,streamer_reaction,CANDACE OWENS BROKE TIM POOL (He Melts Down Live),left,neither
61848,@Xanderhal,streamer_reaction,The Greasiest Losers On Twitter Are Harassing This V-Tuber (Deme VS Chibi Reviews),left,neither
61852,@Xanderhal,streamer_reaction,The LAPD Shot Another Dog...,neither,left
61878,@Xanderhal,streamer_reaction,"The Rise Of ""WOKE 2.0"" Is Scaring Blaire White...",left,right
61923,@Xanderhal,streamer_reaction,The UK Police Just Did The Most BASED Thing EVER,neither,right
61935,@Xanderhal,streamer_reaction,Kaitlin Bennett Annoys People At Festivals For Content,left,neither
61945,@Xanderhal,streamer_reaction,LMAO! Donald Trump Just FIRED Pam Bondi And Replaced Her!,left,right
62138,@DailyDenims,streamer_reaction,DENIMS: Joe Rogan Comedy Takedown,left,neither
62158,@DailyDenims,streamer_reaction,DENIMS: U.S. Congressman Blames HasanAbi For Literally Everything,left,neither
62251,@DailyDenims,streamer_reaction,"DENIMS: Asmongold's ""Loneliness"" Copium Reaches Critical Mass",neither,left
62255,@DailyDenims,streamer_reaction,DENIMS: The Democratic Establishment is in SHAMBLES (NY Elections),left,neither
62291,@DailyDenims,streamer_reaction,DENIMS: DNC Chair Caught LYING About Their Election Report,neither,right
62302,@DailyDenims,streamer_reaction,"DENIMS: Shoe0nHead's Hasan ""Hit Piece"" is Pure Torture",left,neither
62354,@PiscoLitty,streamer_reaction,Insanely Bizarre DSA Debate Goes off the Rails FAST (FUNNY),neither,right
62369,@PiscoLitty,streamer_reaction,Right-Wing BREAKING POINTS Host PRESSED on the Future of MAGA,left,neither
62375,@PiscoLitty,streamer_reaction,Ethan Klein Doesn't Understand Free Speech,neither,right
62378,@PiscoLitty,streamer_reaction,"PF Jung: ""I WILL CAMPAIGN FOR TUCKER CARLSON In 2028""",neither,right
62380,@PiscoLitty,streamer_reaction,These Arguments Are DELUSIONAL... (Counterpoints DEFENDS Iran War),left,neither
62399,@PiscoLitty,streamer_reaction,ICE SHOOTING DEBATE GOES OFF THE RAILS (DELUSION ALERT),neither,right
62404,@PiscoLitty,streamer_reaction,3V1 DEBATE On Trump's Venezuela Invasion Is Unbelievable. . .,neither,left
62409,@TheSerfTimes,streamer_reaction,Joe Rogan and Tony Hinchcliffe get NUKED FROM ORBIT by Elephant Graveyard,left,neither
62420,@TheSerfTimes,streamer_reaction,Tony Hinchcliffe mocks woman's miscarriage,neither,left
62443,@TheSerfTimes,streamer_reaction,"Tim Dillon says DSA is too ""kill whitey""",neither,right
62538,@TheSerfTimes,streamer_reaction,Hasan VS Contrapoints (Has Breadtube SAPPED Leftist fans financially while building NOTHING?!),left,right
62539,@TheSerfTimes,streamer_reaction,Lauren Souther RETURNS... again (And TURNS against the right... also again),neither,right
62606,@TheSerfTimes,streamer_reaction,"Tim Pool debates Dave Smith after EMBARRASSING ""I am the boot!"" clip goes viral",left,neither
62617,@TheSerfTimes,streamer_reaction,Asmongold BETRAYS ICE and MAGA (because his audience did first),left,right
62637,@TheSerfTimes,streamer_reaction,Asmongold and Nick Fuentes become SOY NEOCONS,left,right
62769,@FreshFitMiami,right_commentary,Myron Tells Her She’s NOT the Prize… Then She WALKS OUT!,right,neither
62800,@FreshFitMiami,right_commentary,Myron Gives Her a Brutal Reality Check About Her Standards for Marriage!,right,neither
62802,@FreshFitMiami,right_commentary,The Panel Guesses What Percent of Women Actually Meet Basic Dating Standards!,right,neither
62824,@FreshFitMiami,right_commentary,Fresh & Fit’s Most HATEFUL Guest Gets Kicked Off Then Attacks a Woman!,neither,left
62961,@moreperfectunion,independent_digital_news,We Investigated Uber Again. It’s Worse Than Last Time.,neither,left
62983,@moreperfectunion,independent_digital_news,We Uncovered a Hidden Wealth Transfer in the SpaceX IPO. You're Holding the Bag.,left,neither
62991,@moreperfectunion,independent_digital_news,How Private Equity Destroyed Youth Sports,left,neither
63006,@moreperfectunion,independent_digital_news,‘America Last’: The True Cost Of Skyrocketing Gas Prices,left,neither
63007,@moreperfectunion,independent_digital_news,We Uncovered the Secret Scheme Trapping Americans in Car Loans,neither,left
63019,@moreperfectunion,independent_digital_news,Is Trump Right About Chicago? We Went To The Most Dangerous Parts To Find Out.,neither,right
63408,@JackCocchiarellaShow,left_commentary,This Leaked Call Should End His Term,left,neither
63794,@JackCocchiarellaShow,left_commentary,Massie Ruins Vance’s Life With Shock 2028 Announcement,left,neither
63811,@JackCocchiarellaShow,left_commentary,Trump Threatens Boebert As Her Resignation Calls Ruins Life,left,neither
63870,@JackCocchiarellaShow,left_commentary,Trump Rushed To Emergency Medical Visit As White House Doctor Tells All,left,neither
64325,@JackCocchiarellaShow,left_commentary,Trump Finally Turns On Bondi As All Hell Breaks Loose,left,neither
64362,@JackCocchiarellaShow,left_commentary,Marjorie Posts Epstein Bombshell After Trump Deletes File,left,neither
64663,@TheRealTabithaSpeaks,left_commentary,Trump Angry on Marine One and A Reflecting Pool Update…,neither,left
64836,@TheRealTabithaSpeaks,left_commentary,"During A Crisis, Talarico Supporters Flood Jasmine Crockett’s Phone Lines To Hold Her “Accountable!”",neither,right
64889,@TheRealTabithaSpeaks,left_commentary,"After The Harm He's Caused, Rapper Killer Mike Wants To Galvanize Black Voters",neither,right
64979,@TheRealTabithaSpeaks,left_commentary,"South Carolina, Down To The Front… Lindsey “Lady Bug” Has….",left,neither
65082,@TheRealTabithaSpeaks,left_commentary,"After Sabotaging Joe Biden’s Campaign, George Clooney Abandons The U.S.",left,right
65117,@PhillipScottPodcast,left_commentary,"Sista Is Annoyed That Africans Keep Asking Her ""Where She's Really From"" While On Vacation In Europe",neither,right
65167,@PhillipScottPodcast,left_commentary,Becca Says This Country Sucks After Having To Work 12 Hr Shifts Then Doordashing Til Midnight,neither,left
65236,@PhillipScottPodcast,left_commentary,Black American Woman Recognized Immigrant Women Are Calling Themselves Black All Of A Sudden,neither,right
65259,@PhillipScottPodcast,left_commentary,"Somali Woman Says She Doesn't Like The Attention After Fraud Claims, Quality Learing Center Update",neither,right
65262,@PhillipScottPodcast,left_commentary,Sista Can't Understand Why Other Groups Have Disdain For Black Americans,neither,right
65316,@MrTariqNasheed,left_commentary,How Long Have Non-FBA Bed Wenches Been a Secret Threat?,neither,right
65376,@MrTariqNasheed,left_commentary,Why FBAs Are Putting Reparations Pressure On Democrats — Tariq Nasheed Explains,neither,left
65378,@MrTariqNasheed,left_commentary,The SPLC Just Got Federally Indicted,neither,right
65384,@MrTariqNasheed,left_commentary,Black Alpha Shows Up To Kamala's Event And Puts Her On Blast About Reparations,neither,right
65523,@MrTariqNasheed,left_commentary,Bad Faith Bantu Babble,neither,right
65533,@MrTariqNasheed,left_commentary,Somalis In Minnesota Demand Reparations,neither,right
65631,@MrTariqNasheed,left_commentary,Why Don't Black Americans Celebrate Kwanzaa?,neither,right
65652,@MrTariqNasheed,left_commentary,Chief Temu Tomahawk Talks In Circles,neither,right
65701,@underthedesknews,independent_digital_news,"HOT! ...& Bothered , and @Rewiring America to sustainability with Ari Matusiak",neither,left
65734,@underthedesknews,independent_digital_news,"Hey Everybody, it's Liz Oyer! Ghislane Maxwell had fancy cheese smuggled into prison!?",left,neither
65752,@underthedesknews,independent_digital_news,Epstein Class Accountability,neither,left
65890,@usefulidiots,interview_podcast,"Zelensky’s Days in Power Are “Numbered,” Neo-N*Zi Ties EXPOSED",neither,right
65966,@usefulidiots,interview_podcast,Ukrainian Journalist EXPOSES the Real Zelensky,neither,right
65969,@usefulidiots,interview_podcast,Ukrainian Journalist DESTROYS Zelensky for N*zi Support,neither,right
65987,@usefulidiots,interview_podcast,"""Your Fault!"" : CNN Anchor Blames Dems for  White House Shooting",neither,right
66018,@usefulidiots,interview_podcast,“Pathetic”: Iran Foreign Minister DESTROYS CBS Anchor on Trump Strikes,left,neither
66034,@usefulidiots,interview_podcast,Jesse Jackson's 1984 DNC Speech is the OPPOSITE of Dems in 2026,left,right
66035,@usefulidiots,interview_podcast,CBS Host MOCKED for Insane Iran Interview,left,right
66049,@usefulidiots,interview_podcast,THE DEMS ARE BEHIND ICE,left,right
66069,@usefulidiots,interview_podcast,Israel Accidentally EXPOSES Iran Missile Plot | Useful Idiots,left,right
66159,@thomhartmann,left_commentary,Why Are Insurance Giants Dumping Millions of Seniors?,left,neither
66279,@thomhartmann,left_commentary,Did Trump Just Get Outplayed By Iran?,left,neither
66589,@thomhartmann,left_commentary,Is the Next Economic Crash Being Signaled to Billionaires & Putin?,neither,left
66609,@thomhartmann,left_commentary,ICE Is Going To Target You By Using This...,left,neither
66658,@thomhartmann,left_commentary,The Republican Party Is GONE!,left,neither
66736,@thomhartmann,left_commentary,Is Vladimir Putin Now Calling the Shots on Trump's Iran War?,left,neither
66784,@thomhartmann,left_commentary,How RFK is DESTROYING the Vaccine Market,left,neither
66796,@thomhartmann,left_commentary,Where Your Rights STOP and Start Being PRIVILEGES Handed Out by Those in Power,neither,right
66810,@thomhartmann,left_commentary,Why Is America NO LONGER Trusted by the World?,left,neither
66973,@SabbySabs,left_commentary,I'm CONVINCED Dana Bash Is An AGENT!,neither,right
67115,@SabbySabs,left_commentary,Candace Owens GOES OFF!,neither,right
67126,@SabbySabs,left_commentary,JD Vance TRIGGERS Trump Neocons,neither,right
67239,@SabbySabs,left_commentary,Erika Kirk Faces BACKLASH,neither,left
67251,@SabbySabs,left_commentary,Palantir Is Our WORST Nightmare!,neither,left
67360,@SabbySabs,left_commentary,Iran LAYS MINES In Strait Of Hormuz! Israel WRECKED!,left,neither
67386,@SabbySabs,left_commentary,LEAKED! Erika Kirk Starts Smear Campaign Against Candace Owens,right,neither
67417,@SabbySabs,left_commentary,Nancy Mace FLIPS! Did She SEE The Epstein Paintings?,neither,left
67470,@SabbySabs,left_commentary,Don Lemon FACING Charges!,neither,right
67675,@DueDissidence,left_commentary,Adidas Faces BOYCOTT After Using IDF Soldier in 'SINGLE SHOE' Ad,left,neither
67709,@DueDissidence,left_commentary,Trump ENRAGES Ranchers With Plans To Import WEAK BEEF,neither,left
67788,@DueDissidence,left_commentary,Meta Accused of Using AI To LAY OFF Workers With Medical Conditions,neither,left
67838,@DueDissidence,left_commentary,Israel's ATTACKS on Lebanese Christians NO LONGER UNNOTICED,neither,right
67934,@DueDissidence,left_commentary,AOC REJECTS Marjorie Taylor Greene's Anti-Zionism - w/ Garland Nixon,neither,left
67951,@DueDissidence,left_commentary,"NYT Reporter PRESSES Tucker on Nick Fuentes, IGNORES Gaza Genoc*de",neither,left
67978,@DueDissidence,left_commentary,Palantir Unveils TERRIFYING MANIFESTO For New Surveillance State -w/ Tusker,neither,left
68033,@DueDissidence,left_commentary,"Gavin Newsom ""REGRETS"" Calling Israel an Apartheid State",left,neither
68276,@DueDissidence,left_commentary,Ruling Class BACK IN DAMAGE CONTROL After LATEST Epstein Drops,left,neither
68419,@thegrayzone7996,independent_digital_news,Detenido operario MAGA en América Latina por complot de asesinato por encargo.,left,neither
68439,@thegrayzone7996,independent_digital_news,Inside the Iranian research university bombed by US,left,neither
68446,@thegrayzone7996,independent_digital_news,"Under Israeli fire, Lebanese struggle to return home",left,neither
68458,@thegrayzone7996,independent_digital_news,Colombia's pro-Trump candidate accused of stealing election,left,neither
68472,@thegrayzone7996,independent_digital_news,Evo Morales to The Grayzone: 'The people have reached their breaking point',neither,left
68511,@thegrayzone7996,independent_digital_news,"Joe Kent resigns, denounces Israel for wars of aggression",left,neither
68520,@thegrayzone7996,independent_digital_news,Ecuador's indigenous Shuar resist extinction as push for minerals grows,left,neither
68528,@thegrayzone7996,independent_digital_news,'Crown Prince' Reza Pahlavi humiliated in Munich,left,neither
68529,@thegrayzone7996,independent_digital_news,Hillary Clinton clamors for more war in Munich,left,neither
68553,@thegrayzone7996,independent_digital_news,Are Israeli war vets behind Patagonia wildfires?,left,neither
68606,@GeopoliticalEconomyReport,independent_digital_news,"BRICS grows stronger: US threats unify China, India, Russia, as they challenge dollar system",left,neither
68621,@GeopoliticalEconomyReport,independent_digital_news,The US is NOT a wealthy country: This is the real data,left,neither
68624,@GeopoliticalEconomyReport,independent_digital_news,The REAL reason US Big Tech corporations fear China,left,neither
68631,@GeopoliticalEconomyReport,independent_digital_news,The USA's crazy new plan to try to stop China,left,neither
68636,@GeopoliticalEconomyReport,independent_digital_news,Trump crosses China's red line: US sanctions on Iran backfire,left,neither
68645,@GeopoliticalEconomyReport,independent_digital_news,Iran is winning the war. This is why,left,neither
68662,@GeopoliticalEconomyReport,independent_digital_news,The West's hypocrisy has been exposed to the whole world,left,neither
68679,@DannyHaiphongYT,left_commentary,"Iran ATTACKS USS George Washington in Historic FIRST, Trump to NUKE Pickaxe?!",left,neither
68680,@DannyHaiphongYT,left_commentary,"BONUS TAKE: Iran EMBARRASSES US Navy in Strait of Hormuz, Russia & China Step In",left,neither
68688,@DannyHaiphongYT,left_commentary,"Larry Johnson: Iran OBLITERATING US Bases, KIA Cover Up Just Got EXPOSED!",left,neither
68695,@DannyHaiphongYT,left_commentary,"Iran HITS US Warships & Drones, Trump’s 'Deal' Sets WW3 Trap | Brian Berletic",left,neither
68699,@DannyHaiphongYT,left_commentary,CONFIRMED: Iranian F-5 SMASHES US Base in Kuwait as Iran FLAUNTS Trump’s Demands,left,neither
68705,@DannyHaiphongYT,left_commentary,"Scott Ritter: Trump Sends 2,500 Marines into Iran’s Kharg Island Death Trap, US Bases WIPED OUT",left,neither
68714,@DannyHaiphongYT,left_commentary,Pepe Escobar: Trump in PANIC! Iran just UNLEASHED Russia & China's WW3 Strategy,left,neither
68715,@DannyHaiphongYT,left_commentary,Iran & Russia FLIP Trump's War Ultimatum into STUNNING Victory | Alexander Mercouris,left,neither
68716,@DannyHaiphongYT,left_commentary,"Scott Ritter: Iran's Missile Power STUNS Trump, US Navy Left DEFENSELESS",left,neither
68717,@DannyHaiphongYT,left_commentary,Iran's Missiles will WIPE OUT Tel Aviv & Gulf States if US Starts War | Ali Alizadeh,left,neither
68734,@DannyHaiphongYT,left_commentary,Putin’s War BOMBSHELL Destroys Trump’s Ukraine Plan | Larry Johnson & Patrick Henningsen,left,neither
68738,@DannyHaiphongYT,left_commentary,"Scott Ritter: Putin’s Oreshnik & Drone Arsenal LOCKED on Europe, NATO Won’t Survive",left,neither
68739,@DannyHaiphongYT,left_commentary,WW3 Bombshell: Israel’s HIDDEN Hand in Venezuela | Prof Jiang Xueqin,left,neither
69175,@judgingfreedom,interview_podcast,Iran's Ballistic Missiles Hit Jordan Base: Here's What The US Won't Tell You,neither,left
69206,@judgingfreedom,interview_podcast,The Real Reason Behind NATO's Provocative Posturing,neither,left
69234,@judgingfreedom,interview_podcast,Robert Kennedy Reflects on the Nation We've Lost,neither,right
69306,@judgingfreedom,interview_podcast,Matthew Hoh: How The Government Lied To Us About The Wars,neither,left
69316,@judgingfreedom,interview_podcast,TUCKER: I'm Rooting for Tulsi,right,neither
69318,@judgingfreedom,interview_podcast,"TUCKER:   Laura Loomer, Lindsey Graham, Mike Huckabee - TRUE EXTREMISM",left,right
70024,@LeverNews,independent_digital_news,Dan Osborn Knows Why Democrats Keep Losing Nebraska,neither,left
70028,@LeverNews,independent_digital_news,The Billionaire Building Democrats’ New Machine | Lever Time,left,neither
70032,@LeverNews,independent_digital_news,"DSA-Backed Oliver Larkin Is Coming For A ""DeSantis Democrat""",left,neither
70043,@LeverNews,independent_digital_news,Wisconsin's $2 Billion Gift to AI Data Centers,left,neither
70050,@LeverNews,independent_digital_news,Abdul El-Sayed Fires Back At Carville And Harrison,left,neither
70051,@LeverNews,independent_digital_news,Why Wouldn’t Sen. Hickenlooper Debate His Challenger?,neither,right
70053,@LeverNews,independent_digital_news,Newsom vs. California's Billionaire Tax: Who's Funding the Fight to Kill It?,left,neither
70058,@LeverNews,independent_digital_news,The Tech Billionaires Trying To Remake The Democratic Party,left,neither
70064,@LeverNews,independent_digital_news,The Untouched Power That Could Stop The Iran War | Master Plan,left,neither
70074,@LeverNews,independent_digital_news,"Controller Blamed for LaGuardia Crash a ""Victim of Understaffing""",left,neither
70078,@LeverNews,independent_digital_news,"After The Fall Of The Imperial President | The Kingmakers, Ep. 1 | Master Plan",neither,left
70088,@LeverNews,independent_digital_news,He Sent One Email. Then Federal Agents Came To His Door. | Lever Time,neither,left
70285,@DemocracyNow,independent_digital_news,"Mahmoud Khalil Sues Trump Admin, Pro-Israel Groups for Conspiracy to Suppress Speech",left,neither
70354,@DemocracyNow,independent_digital_news,"PM Keir Starmer Resigns & Palestine Action ""Terrorism"" Sentencing of ""Elbit 4""",neither,left
70495,@DemocracyNow,independent_digital_news,Public Access TV at Risk: Cable Giants Threaten to Cut Funds for Local Stations Across U.S.,left,neither
70776,@DemocracyNow,independent_digital_news,ProPublica Identifies CBP Agents Who Fatally Shot ICU Nurse Alex Pretti in Minneapolis,left,neither
70783,@DemocracyNow,independent_digital_news,"""Leave Our City Now"": Minneapolis Residents March as Part of National Strike Against ICE",left,neither
70925,@doomscrollpodcast,interview_podcast,Bhaskar Sunkara: What is Democratic Socialism? | Doomscroll,neither,left
70926,@doomscrollpodcast,interview_podcast,David Harvey: Marx and Capitalism | Doomscroll,neither,left
70930,@doomscrollpodcast,interview_podcast,Claire Valdez: Millennial Socialism | Doomscroll,neither,left
70934,@doomscrollpodcast,interview_podcast,Dustin Guastella: Populism and the Working Class | Doomscroll,neither,left
70940,@doomscrollpodcast,interview_podcast,Liz Franczak: Conspiracy and Techno-Capitalism | Doomscroll,left,neither
70957,@DylanBurnsLIVE,streamer_reaction,Debating Socialist on DSA and Ukraine,neither,right
70999,@DylanBurnsLIVE,streamer_reaction,Reacting to Shawn Ryan's Worst Ukraine Video w/UkrainianAna,neither,left
71261,@marclamonthillnetwork,left_commentary,Marc Lamont Hill Questions Ish and Ice from Joe Budden Podcast about their Conspiracy Theories,neither,left
71288,@marclamonthillnetwork,left_commentary,Marc Lamont Hill on 17 U.S. Troops Dead in Iran War: MAGA Is Turning on Trump,neither,left
71313,@marclamonthillnetwork,left_commentary,"Marc Lamont Hill on China's Anti-Black ""Natasha Doll"" Trend Going Viral.. Fueling a National Boycott",neither,left
71429,@marclamonthillnetwork,left_commentary,Claudette Colvin and the Cost of Respectability with Marc Lamont Hill & Dr. Michael Eric Dyson,neither,left
71656,@Tim_Black,left_commentary,Roland Martin Exposed Part 3: How Democratic Gatekeepers Betrayed Black Women,right,neither
71670,@Tim_Black,left_commentary,Nolan Wells Case: She Stopped The Whitewash!,left,neither
71673,@Tim_Black,left_commentary,Nolan Wells Case: What If The Roles Were Reversed?,neither,right
71703,@Tim_Black,left_commentary,Austin Metcalf's Father Called Karmelo Anthony a Watermelon Felon — And Proved Us Right,left,right
71718,@Tim_Black,left_commentary,Goofy Street Reporter Tried To Lecture Black Voters... It Backfired Fast!,neither,right
71788,@Tim_Black,left_commentary,"Ghana’s UN Reparations Scam: ""They Sold Us, Now They Want The Check?",neither,right
71832,@Tim_Black,left_commentary,She Broke Every Black Conservative Stereotype In 60 Seconds — Tim Black Reacts | The Tim Black Show,neither,right
71858,@Tim_Black,left_commentary,Touré Says It’s OKAY for White People to Call Black Cops the N-Word — I’m Not Having It,neither,right
71869,@Tim_Black,left_commentary,Their Pain Is Brand New  Ours Is Background Noise,neither,left
71876,@Tim_Black,left_commentary,Shaboozey's Apology Gets It Wrong AGAIN — Stop Erasing Black Americans,left,neither
71963,@OwenJonesTalks,left_commentary,Andy Burnham U-TURNS On His Promises,neither,right
72003,@OwenJonesTalks,left_commentary,This Secret Deal Could Kill More Brits Than Covid,left,neither
72010,@OwenJonesTalks,left_commentary,A REVOLUTION Just Happened In New York,left,neither
72057,@OwenJonesTalks,left_commentary,War With Iran AGAIN?!,left,neither
72069,@OwenJonesTalks,left_commentary,Rabbi: Don't Ban Gaza Protests After Antisemitic Attack,neither,left
72078,@OwenJonesTalks,left_commentary,Keir Starmer Is Finally FINISHED,neither,right
72082,@OwenJonesTalks,left_commentary,Trump Is Trapped Over Iran - Here’s Why,left,neither
72083,@OwenJonesTalks,left_commentary,Jewish. Iranian. Anti-War. Meet Etan Mabourakh,left,neither
72094,@OwenJonesTalks,left_commentary,This DISASTER Is About To Hit You - Top Economist Explains - w/. Isabella Weber,left,neither
72150,@OwenJonesTalks,left_commentary,Monarchy Support COLLAPSES In Bombshell Poll - As Epstein Scandal EXPOSES Truth,left,neither
72158,@OwenJonesTalks,left_commentary,Labour In MELTDOWN Over Greens: Farage Faces By-Election RECKONING,left,right
72207,@DoubleDownNews,independent_digital_news,IRAN WAR: How Israel HIJACKED Trump & Lost the Middle East,left,neither
72220,@DoubleDownNews,independent_digital_news,WHAT REALLY HAPPENED: Tommy Robinson March vs. Palestine Protests (Raw Footage),neither,right
72221,@DoubleDownNews,independent_digital_news,The Interview Keir Starmer Doesn’t Want You to See #NEWSWATCH 2,neither,right
72241,@DoubleDownNews,independent_digital_news,"Starmer, Mandelson & Mossad - it’s worse than you think",left,neither
72243,@DoubleDownNews,independent_digital_news,"Epstein, Trump & Mossad - it's worse than you think",left,neither
72255,@PoliticsJOE,independent_digital_news,"UK's bombshell U-Turn on Israeli ""terrorist"" settlements in Palestine",neither,left
72289,@PoliticsJOE,independent_digital_news,Big tech is destroying democracy | Beeban Kidron interview,neither,left
72436,@PoliticsJOE,independent_digital_news,Keir Starmer LOSES HIS RAG at Tory MP in Select Committee,neither,right
72571,@PoliticsJOE,independent_digital_news,American Ambassador defends Trump's Venezuela invasion at UN,left,neither
72582,@PoliticsJOE,independent_digital_news,Labour Minister slates Tories for failing grooming gang victims,neither,left
72645,@TheJoyReidShow,left_commentary,California AG to the Ellisons: See You In Court! | The Joy Reid Show,neither,left
72735,@TheJoyReidShow,left_commentary,Who Does the Justice System Actually Serve? | The Joy Reid Show,neither,left
72784,@TheJoyReidShow,left_commentary,The Illusion of Choice & The Love of War | The Joy Reid Show,neither,left
72795,@TheJoyReidShow,left_commentary,"From the Suez Canal to the Straight of Hormuz, How the Mideast Wrecks Empires | The Joy Reid Show",neither,left
72802,@TheJoyReidShow,left_commentary,Journalist Georgia Fort is Fighting For Her Freedom And Our First Amendment | The Joy Reid Show,neither,left
72805,@TheJoyReidShow,left_commentary,TJRS Flashbacks: Iconic Speeches By Rev. Jesse Jackson | The Joy Reid Show,neither,left
72816,@TheJoyReidShow,left_commentary,Don Lemon Faces DOJ Threat for Church Protest Coverage | The Joy Reid Show,neither,left
72820,@TheJoyReidShow,left_commentary,The TJRS Lunch With Zohran Mamdani | The Joy Reid Show,neither,left
72986,@TheDonLemonShow,left_commentary,"LEMON DROP - Rest In Peace, Gloria Steinem",neither,left
73106,@TheDonLemonShow,left_commentary,"LEMON DROP | Paxton Wins, Alabama Fights Back & Trump Builds a UFC Arena",neither,right
73115,@TheDonLemonShow,left_commentary,LEMON DROP | The Pressure on Trump Is Building Fast,neither,left
73212,@TheDonLemonShow,left_commentary,HOT TAKES! - IRAN ALERT: Donald Trump Is Underestimating The Enemy!,neither,right
73297,@TheDonLemonShow,left_commentary,LEMON DROP | How Democrats Plan to Stop ICE!,neither,right
73818,@jimacosta,left_commentary,Can we just outlast this moment? My challenge to everybody on this July 4th. Happy birthday America!,neither,left
73822,@jimacosta,left_commentary,Joyce Vance: Don't Celebrate This Ruling,neither,left
79847,@msnow,us_legacy_tv,'A watershed moment': Senator calls on GOP lawmakers to speak out against Trump's posts,left,neither
80986,@msnow,us_legacy_tv,'The world is extraordinarily worried' about the Strait of Hormuz even as Hegseth says don't worry,left,neither
81055,@msnow,us_legacy_tv,"Epstein death exposé timeline: Trump DOJ faces new questions (Melber Report, Part 2)",left,neither
82900,@msnow,us_legacy_tv,"'Worst nightmare': DOGE workers improperly shared social security info, DOJ says",left,neither
85491,@LegalAFMTN,legal_institutional,🚨 Biden BREAKS HIS SILENCE and SUES Trump DOJ!!!,neither,left
85629,@LegalAFMTN,legal_institutional,SCOTUS Supremacy EXPOSED as Rulings BACKFIRE!!!,left,neither
85689,@LegalAFMTN,legal_institutional,Supreme Court CAUGHT on CAMERA playing POLITICS!! | Unprecedented,neither,left
87282,@GlennKirschner2,legal_institutional,1200+ Former Federal Prosecutors OBJECT to Todd Blanche Being Attorney General!,neither,left
87317,@GlennKirschner2,legal_institutional,"Federal Appeals Court STRIKES DOWN ""Racially Discriminatory"" Redistricting!",left,right
87337,@GlennKirschner2,legal_institutional,DOJ Goes ROGUE!,left,neither
87485,@LegalEagle,legal_institutional,John Oliver is a Lawsuit Gremlin (And I Love It!),neither,left
87491,@LegalEagle,legal_institutional,Heads Are Rolling At Trump's DOJ Over The Algae Pool,left,neither
87508,@LegalEagle,legal_institutional,"Attempted Murder, With a Hard ""R""",neither,left
87517,@LegalEagle,legal_institutional,OpenAI Humiliates Elon in Court,neither,left
87544,@LegalEagle,legal_institutional,DOJ's Horrendous Settlement With Ticketmaster,neither,left
87590,@DemocracyDocket,legal_institutional,ALERT: This is a Major Win For Democracy,neither,left
87603,@DemocracyDocket,legal_institutional,This Is What Total Capitulation Looks Like,left,neither
87657,@DemocracyDocket,legal_institutional,The New Rules for the Post-Trump Era | Brian Tyler Cohen,neither,left
87671,@DemocracyDocket,legal_institutional,MASSIVE Supreme Court Case Could Throw Out YOUR Vote,left,neither
87700,@DemocracyDocket,legal_institutional,SCOTUS Poised To Greenlight GOP Maps | Nick Stephanopoulos,neither,left
87706,@DemocracyDocket,legal_institutional,Exposing the DOJ's Dangerous Corruption | Mary McCord,neither,left
87919,@katiephangnews,left_commentary,Epstein Survivor DEMANDS ANSWERS as DOJ SHUTS DOWN Case,left,neither
88050,@katiephangnews,left_commentary,Former Trump DHS Official REVEALS SHOCKING Truth Behind FBI RAID,neither,right
88178,@TheMichaelCohenShow,left_commentary,Trump Threatened to Revoke NBC and ABC's Licenses Over the Speech,neither,left
88188,@TheMichaelCohenShow,left_commentary,Vance Said Democrats Fight for the Worst Human Beings on the Planet,neither,right
88201,@TheMichaelCohenShow,left_commentary,Republican Congresswoman Told Democrats to Leave America,neither,left
88215,@TheMichaelCohenShow,left_commentary,"Six Arrests, No Video — Michael Cohen Wants to See the Evidence",left,neither
88263,@TheMichaelCohenShow,left_commentary,Trump SNAPS At Netanyahu,left,neither
88348,@TheMichaelCohenShow,left_commentary,The Rebranding of America: Domestically and Internationally x Brian Karem | Mea Culpa,neither,left
88691,@PTLRadioShow,left_commentary,CNN commentator reveals what Scott Jennings is REALLY like,neither,left
88799,@PTLRadioShow,left_commentary,New Charlie Kirk questions leave Brian STUNNED,neither,left
89412,@PTLRadioShow,left_commentary,Caller Thinks Scott Jennings Should Not Be From CNN And Gets Major Double Standard,neither,right
89533,@PTLRadioShow,left_commentary,Majorie Taylor Greene Says What MAGA Didn’t Want To Hear,neither,left
89763,@PTLRadioShow,left_commentary,Warren Smith Has No Clue What Racism Is,neither,left
90545,@thewarningwithsteveschmidt,centrist_heterodox,The Nightmare Is Coming to an End | Steve Schmidt,neither,left
90570,@thewarningwithsteveschmidt,centrist_heterodox,A New American Leader | Steve Schmidt,neither,left
90578,@thewarningwithsteveschmidt,centrist_heterodox,The Truth About Donald Trump’s Health | Steve Schmidt,neither,left
90734,@thewarningwithsteveschmidt,centrist_heterodox,Steve Schmidt: The MAHA MAGA Civil War Has Begun,neither,left
90772,@thewarningwithsteveschmidt,centrist_heterodox,Steve Schmidt: This Has Nothing to Do With God,neither,left
91056,@cafedotcom,legal_institutional,Trump Supporters Feel Betrayed | Rahm Emanuel & Preet Bharara,neither,left
91068,@fastpoliticspodcast,left_commentary,Sarah Longwell’s Shocking Theory On Trump's Next Move,neither,left
91116,@fastpoliticspodcast,left_commentary,Trump May Have Made The Tucker Problem Worse w/ Jeet Heer,left,neither
