row_id,creator,lane,label,lexicon_class,n_left_words,n_right_words,fold
304144,https://rumble.com/c/russellbrand,centrist_heterodox,right,left,1,0,1
308770,https://rumble.com/c/nickjfuentes,right_commentary,neither,neither,0,0,1
308771,https://rumble.com/c/nickjfuentes,right_commentary,left,left,1,0,1
308777,https://rumble.com/c/nickjfuentes,right_commentary,neither,neither,0,0,1
308782,https://rumble.com/c/nickjfuentes,right_commentary,right,left,2,0,1
308783,https://rumble.com/c/nickjfuentes,right_commentary,right,right,0,1,1
308786,https://rumble.com/c/nickjfuentes,right_commentary,right,neither,1,1,1
308791,https://rumble.com/c/nickjfuentes,right_commentary,right,right,0,1,1
308797,https://rumble.com/c/nickjfuentes,right_commentary,neither,left,1,0,1
308801,https://rumble.com/c/nickjfuentes,right_commentary,right,left,3,0,1
308809,https://rumble.com/c/nickjfuentes,right_commentary,neither,left,1,0,1
308811,https://rumble.com/c/nickjfuentes,right_commentary,neither,neither,1,1,1
308814,https://rumble.com/c/nickjfuentes,right_commentary,right,left,3,0,1
308827,https://rumble.com/c/nickjfuentes,right_commentary,neither,right,0,2,1
308830,https://rumble.com/c/nickjfuentes,right_commentary,left,right,0,1,1
308835,https://rumble.com/c/nickjfuentes,right_commentary,left,left,2,0,1
308849,https://rumble.com/c/nickjfuentes,right_commentary,right,neither,0,0,1
308860,https://rumble.com/c/nickjfuentes,right_commentary,left,left,1,0,1
308862,https://rumble.com/c/nickjfuentes,right_commentary,neither,neither,0,0,1
308866,https://rumble.com/c/nickjfuentes,right_commentary,neither,right,0,1,1
308875,https://rumble.com/c/nickjfuentes,right_commentary,right,left,1,0,1
308881,https://rumble.com/c/nickjfuentes,right_commentary,right,left,3,1,1
308892,https://rumble.com/c/nickjfuentes,right_commentary,neither,left,2,0,1
308894,https://rumble.com/c/nickjfuentes,right_commentary,right,neither,0,0,1
308903,https://rumble.com/c/nickjfuentes,right_commentary,neither,left,1,0,1
308933,https://rumble.com/c/nickjfuentes,right_commentary,neither,neither,0,0,1
308936,https://rumble.com/c/nickjfuentes,right_commentary,right,neither,0,0,1
308938,https://rumble.com/c/nickjfuentes,right_commentary,neither,neither,0,0,1
308945,https://rumble.com/c/nickjfuentes,right_commentary,neither,left,1,0,1
308950,https://rumble.com/c/nickjfuentes,right_commentary,right,left,3,0,1
308952,https://rumble.com/c/nickjfuentes,right_commentary,right,left,3,0,1
308954,https://rumble.com/c/nickjfuentes,right_commentary,right,left,3,0,1
308955,https://rumble.com/c/nickjfuentes,right_commentary,left,left,2,0,1
308958,https://rumble.com/c/nickjfuentes,right_commentary,left,left,1,0,1
308960,https://rumble.com/c/nickjfuentes,right_commentary,neither,left,3,0,1
308963,https://rumble.com/c/nickjfuentes,right_commentary,right,left,4,0,1
308970,https://rumble.com/c/nickjfuentes,right_commentary,right,left,4,0,1
308976,https://rumble.com/c/nickjfuentes,right_commentary,right,left,4,0,1
308996,https://rumble.com/c/nickjfuentes,right_commentary,left,left,2,0,1
309015,https://rumble.com/c/nickjfuentes,right_commentary,left,left,2,0,1
309022,https://rumble.com/c/nickjfuentes,right_commentary,neither,neither,0,0,1
309032,https://rumble.com/c/nickjfuentes,right_commentary,right,neither,0,0,1
309038,https://rumble.com/c/nickjfuentes,right_commentary,neither,neither,0,0,1
309039,https://rumble.com/c/nickjfuentes,right_commentary,right,left,2,0,1
309041,https://rumble.com/c/nickjfuentes,right_commentary,right,left,2,0,1
309049,https://rumble.com/c/nickjfuentes,right_commentary,neither,neither,0,0,1
309055,https://rumble.com/c/nickjfuentes,right_commentary,neither,neither,0,0,1
309059,https://rumble.com/c/nickjfuentes,right_commentary,left,left,1,0,1
309067,https://rumble.com/c/nickjfuentes,right_commentary,left,left,1,0,1
309068,https://rumble.com/c/nickjfuentes,right_commentary,right,left,3,0,1
309075,https://rumble.com/c/nickjfuentes,right_commentary,right,left,3,0,1
309083,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,right,0,1,1
309085,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,right,neither,0,0,1
309088,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,right,0,1,1
309096,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,left,1,0,1
309098,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,right,0,1,1
309101,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,right,0,1,1
309102,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,right,neither,0,0,1
309125,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,right,0,1,1
309144,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,right,0,1,1
309160,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,right,right,0,1,1
309174,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,neither,0,0,1
309185,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,right,right,0,1,1
309187,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,right,0,1,1
309193,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,left,2,0,1
309194,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,right,0,1,1
309222,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,right,neither,0,0,1
309227,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,right,right,0,1,1
309248,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,left,1,0,1
309253,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,left,1,0,1
309280,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,right,neither,1,1,1
309285,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,right,0,1,1
309313,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,neither,0,0,1
309322,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,left,4,0,1
309324,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,right,0,1,1
309329,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,left,1,0,1
309342,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,right,right,0,2,1
309359,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,right,left,1,0,1
309383,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,right,0,1,1
309385,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,neither,0,0,1
309395,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,right,left,3,1,1
309400,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,left,2,0,1
309403,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,right,0,1,1
309415,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,right,neither,0,0,1
309418,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,right,0,1,1
309434,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,right,0,1,1
309441,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,right,0,1,1
309457,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,left,left,1,0,1
309458,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,left,left,1,0,1
309463,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,right,0,1,1
309475,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,left,neither,0,0,1
309480,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,right,neither,0,0,1
309481,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,left,1,0,1
309517,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,right,neither,0,0,1
309524,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,right,neither,0,0,1
309534,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,right,left,1,0,1
309547,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,right,right,0,1,1
309549,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,right,0,1,1
309558,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,right,neither,1,1,1
309566,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,right,neither,0,0,1
309579,https://rumble.com/c/TheAlexJonesShowLive,right_commentary,neither,right,0,1,1
948,@BenShapiro,right_commentary,neither,left,1,0,2
953,@BenShapiro,right_commentary,neither,right,0,2,2
954,@BenShapiro,right_commentary,neither,right,0,1,2
962,@BenShapiro,right_commentary,neither,left,2,0,2
993,@BenShapiro,right_commentary,right,right,0,1,2
1001,@BenShapiro,right_commentary,neither,right,0,2,2
1046,@BenShapiro,right_commentary,neither,neither,0,0,2
1054,@BenShapiro,right_commentary,right,right,0,2,2
1109,@BenShapiro,right_commentary,right,right,0,2,2
1110,@BenShapiro,right_commentary,neither,left,2,0,2
1116,@BenShapiro,right_commentary,neither,right,0,1,2
1121,@BenShapiro,right_commentary,right,left,1,0,2
1124,@BenShapiro,right_commentary,left,neither,0,0,2
1135,@BenShapiro,right_commentary,neither,neither,0,0,2
1136,@BenShapiro,right_commentary,neither,right,0,1,2
1155,@BenShapiro,right_commentary,neither,neither,0,0,2
1166,@BenShapiro,right_commentary,right,right,0,2,2
1180,@BenShapiro,right_commentary,right,right,0,1,2
1194,@BenShapiro,right_commentary,right,right,0,1,2
1199,@BenShapiro,right_commentary,neither,left,2,0,2
1200,@BenShapiro,right_commentary,neither,left,1,0,2
1209,@BenShapiro,right_commentary,right,neither,0,0,2
1229,@BenShapiro,right_commentary,right,neither,1,1,2
1241,@BenShapiro,right_commentary,right,right,0,2,2
1254,@BenShapiro,right_commentary,neither,neither,0,0,2
1276,@BenShapiro,right_commentary,right,left,1,0,2
1282,@BenShapiro,right_commentary,right,neither,0,0,2
1283,@BenShapiro,right_commentary,left,right,0,2,2
1297,@BenShapiro,right_commentary,right,neither,0,0,2
1308,@BenShapiro,right_commentary,right,neither,0,0,2
1312,@BenShapiro,right_commentary,neither,neither,0,0,2
1313,@BenShapiro,right_commentary,neither,neither,0,0,2
1318,@BenShapiro,right_commentary,neither,left,1,0,2
1322,@BenShapiro,right_commentary,right,left,2,0,2
1337,@BenShapiro,right_commentary,neither,neither,0,0,2
1339,@BenShapiro,right_commentary,neither,neither,0,0,2
1352,@BenShapiro,right_commentary,right,left,1,0,2
1358,@BenShapiro,right_commentary,neither,neither,0,0,2
1375,@BenShapiro,right_commentary,neither,left,1,0,2
1403,@BenShapiro,right_commentary,neither,neither,0,0,2
1407,@BenShapiro,right_commentary,neither,neither,0,0,2
1411,@BenShapiro,right_commentary,right,right,1,3,2
1416,@BenShapiro,right_commentary,right,neither,1,1,2
1432,@BenShapiro,right_commentary,right,neither,1,1,2
1449,@BenShapiro,right_commentary,right,left,2,0,2
1453,@BenShapiro,right_commentary,neither,left,2,1,2
1462,@BenShapiro,right_commentary,neither,neither,0,0,2
1467,@BenShapiro,right_commentary,right,right,0,2,2
1469,@BenShapiro,right_commentary,neither,neither,0,0,2
1470,@BenShapiro,right_commentary,neither,neither,0,0,2
1684,@HasanAbi,streamer_reaction,neither,left,1,0,2
1685,@HasanAbi,streamer_reaction,left,right,0,1,2
1717,@HasanAbi,streamer_reaction,neither,neither,0,0,2
1720,@HasanAbi,streamer_reaction,neither,neither,0,0,2
1743,@HasanAbi,streamer_reaction,neither,neither,1,1,2
1763,@HasanAbi,streamer_reaction,neither,right,0,2,2
1778,@HasanAbi,streamer_reaction,left,left,2,0,2
1805,@HasanAbi,streamer_reaction,left,left,1,0,2
1807,@HasanAbi,streamer_reaction,left,left,1,0,2
1810,@HasanAbi,streamer_reaction,neither,neither,0,0,2
1833,@HasanAbi,streamer_reaction,neither,right,0,1,2
1839,@HasanAbi,streamer_reaction,neither,right,0,1,2
1845,@HasanAbi,streamer_reaction,neither,left,1,0,2
1873,@HasanAbi,streamer_reaction,left,neither,0,0,2
1879,@HasanAbi,streamer_reaction,neither,neither,0,0,2
1887,@HasanAbi,streamer_reaction,neither,left,1,0,2
1892,@HasanAbi,streamer_reaction,neither,neither,0,0,2
1902,@HasanAbi,streamer_reaction,neither,left,2,0,2
1907,@HasanAbi,streamer_reaction,neither,right,0,1,2
1928,@HasanAbi,streamer_reaction,left,right,0,1,2
1973,@HasanAbi,streamer_reaction,neither,neither,0,0,2
1978,@HasanAbi,streamer_reaction,left,left,1,0,2
1980,@HasanAbi,streamer_reaction,left,left,1,0,2
1985,@HasanAbi,streamer_reaction,neither,neither,0,0,2
1986,@HasanAbi,streamer_reaction,neither,left,1,0,2
2010,@HasanAbi,streamer_reaction,left,left,2,0,2
2017,@HasanAbi,streamer_reaction,neither,neither,0,0,2
2018,@HasanAbi,streamer_reaction,neither,neither,0,0,2
2037,@HasanAbi,streamer_reaction,neither,neither,0,0,2
2052,@HasanAbi,streamer_reaction,neither,neither,0,0,2
2058,@HasanAbi,streamer_reaction,neither,left,1,0,2
2062,@HasanAbi,streamer_reaction,neither,left,1,0,2
2077,@HasanAbi,streamer_reaction,neither,neither,0,0,2
2095,@HasanAbi,streamer_reaction,neither,neither,0,0,2
2110,@HasanAbi,streamer_reaction,neither,right,0,1,2
2137,@HasanAbi,streamer_reaction,neither,neither,0,0,2
2139,@HasanAbi,streamer_reaction,neither,neither,0,0,2
2140,@HasanAbi,streamer_reaction,neither,neither,0,0,2
2152,@HasanAbi,streamer_reaction,neither,neither,0,0,2
2154,@HasanAbi,streamer_reaction,neither,neither,0,0,2
2158,@HasanAbi,streamer_reaction,neither,neither,0,0,2
2178,@HasanAbi,streamer_reaction,left,neither,0,0,2
2189,@HasanAbi,streamer_reaction,left,neither,0,0,2
2219,@HasanAbi,streamer_reaction,left,neither,1,1,2
2221,@HasanAbi,streamer_reaction,left,neither,1,1,2
2241,@HasanAbi,streamer_reaction,right,neither,1,1,2
2263,@HasanAbi,streamer_reaction,left,left,1,0,2
2275,@HasanAbi,streamer_reaction,right,neither,1,1,2
2286,@HasanAbi,streamer_reaction,neither,neither,0,0,2
2313,@HasanAbi,streamer_reaction,neither,right,0,1,2
2326,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2329,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2330,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2337,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2341,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2344,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2359,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2365,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2366,@HasanAbiVODs3,streamer_reaction,left,left,3,0,2
2371,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2376,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2377,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2379,@HasanAbiVODs3,streamer_reaction,neither,right,1,2,2
2380,@HasanAbiVODs3,streamer_reaction,left,left,2,0,2
2381,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2383,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2385,@HasanAbiVODs3,streamer_reaction,left,left,1,0,2
2388,@HasanAbiVODs3,streamer_reaction,left,left,2,0,2
2391,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2400,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2405,@HasanAbiVODs3,streamer_reaction,neither,neither,1,1,2
2407,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2416,@HasanAbiVODs3,streamer_reaction,left,neither,1,1,2
2424,@HasanAbiVODs3,streamer_reaction,neither,left,2,0,2
2425,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2430,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2431,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2432,@HasanAbiVODs3,streamer_reaction,neither,neither,1,1,2
2436,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2440,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2442,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2443,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2444,@HasanAbiVODs3,streamer_reaction,left,left,2,0,2
2446,@HasanAbiVODs3,streamer_reaction,left,left,2,1,2
2448,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2451,@HasanAbiVODs3,streamer_reaction,left,left,1,0,2
2452,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2454,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2456,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2457,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2460,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2463,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2468,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2471,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2472,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2488,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2495,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2497,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2500,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
2501,@HasanAbiVODs3,streamer_reaction,neither,left,1,0,2
4228,@MegynKelly,right_commentary,neither,right,0,1,2
4237,@MegynKelly,right_commentary,neither,left,1,0,2
4238,@MegynKelly,right_commentary,right,right,0,2,2
4304,@MegynKelly,right_commentary,neither,neither,0,0,2
4352,@MegynKelly,right_commentary,right,right,1,2,2
4410,@MegynKelly,right_commentary,neither,neither,0,0,2
4412,@MegynKelly,right_commentary,neither,neither,1,1,2
4489,@MegynKelly,right_commentary,right,right,0,2,2
4520,@MegynKelly,right_commentary,neither,left,1,0,2
4535,@MegynKelly,right_commentary,neither,neither,0,0,2
4538,@MegynKelly,right_commentary,neither,neither,0,0,2
4544,@MegynKelly,right_commentary,neither,neither,0,0,2
4618,@MegynKelly,right_commentary,neither,neither,0,0,2
4671,@MegynKelly,right_commentary,neither,right,0,3,2
4693,@MegynKelly,right_commentary,right,neither,0,0,2
4708,@MegynKelly,right_commentary,right,neither,0,0,2
4719,@MegynKelly,right_commentary,neither,left,1,0,2
4746,@MegynKelly,right_commentary,neither,left,2,1,2
4768,@MegynKelly,right_commentary,right,left,2,0,2
4778,@MegynKelly,right_commentary,right,neither,0,0,2
4810,@MegynKelly,right_commentary,neither,neither,0,0,2
4828,@MegynKelly,right_commentary,right,right,0,2,2
4919,@MegynKelly,right_commentary,neither,left,2,0,2
4942,@MegynKelly,right_commentary,neither,right,0,3,2
4958,@MegynKelly,right_commentary,right,neither,0,0,2
4967,@MegynKelly,right_commentary,neither,left,2,0,2
5014,@MegynKelly,right_commentary,neither,neither,0,0,2
5045,@MegynKelly,right_commentary,right,right,0,1,2
5046,@MegynKelly,right_commentary,right,neither,0,0,2
5069,@MegynKelly,right_commentary,neither,neither,0,0,2
5077,@MegynKelly,right_commentary,neither,neither,0,0,2
5079,@MegynKelly,right_commentary,right,right,0,1,2
5098,@MegynKelly,right_commentary,right,left,2,1,2
5270,@MegynKelly,right_commentary,neither,left,1,0,2
5278,@MegynKelly,right_commentary,neither,left,3,0,2
5315,@MegynKelly,right_commentary,neither,left,2,0,2
5324,@MegynKelly,right_commentary,right,right,0,1,2
5384,@MegynKelly,right_commentary,neither,right,0,1,2
5388,@MegynKelly,right_commentary,neither,left,1,0,2
5498,@MegynKelly,right_commentary,right,right,0,3,2
5503,@MegynKelly,right_commentary,neither,left,1,0,2
5556,@MegynKelly,right_commentary,neither,right,0,1,2
5580,@MegynKelly,right_commentary,neither,right,0,1,2
5651,@MegynKelly,right_commentary,neither,neither,2,2,2
5697,@MegynKelly,right_commentary,neither,neither,0,0,2
5711,@MegynKelly,right_commentary,right,right,0,1,2
5759,@MegynKelly,right_commentary,right,right,0,1,2
5813,@MegynKelly,right_commentary,neither,left,2,0,2
5833,@MegynKelly,right_commentary,right,right,0,1,2
5865,@MegynKelly,right_commentary,right,right,0,1,2
5965,@MeidasTouch,left_commentary,neither,neither,0,0,2
6023,@MeidasTouch,left_commentary,left,left,1,0,2
6078,@MeidasTouch,left_commentary,left,left,1,0,2
6312,@MeidasTouch,left_commentary,left,left,3,0,2
6321,@MeidasTouch,left_commentary,left,left,3,0,2
6353,@MeidasTouch,left_commentary,left,left,2,0,2
6394,@MeidasTouch,left_commentary,left,left,3,0,2
6441,@MeidasTouch,left_commentary,left,left,2,0,2
6755,@MeidasTouch,left_commentary,left,left,1,0,2
6850,@MeidasTouch,left_commentary,left,left,3,0,2
7027,@MeidasTouch,left_commentary,left,left,1,0,2
7046,@MeidasTouch,left_commentary,left,left,1,0,2
7051,@MeidasTouch,left_commentary,left,left,1,0,2
7111,@MeidasTouch,left_commentary,left,left,5,0,2
7258,@MeidasTouch,left_commentary,left,left,1,0,2
7296,@MeidasTouch,left_commentary,left,left,1,0,2
7312,@MeidasTouch,left_commentary,neither,neither,0,0,2
7419,@MeidasTouch,left_commentary,left,left,2,0,2
7553,@MeidasTouch,left_commentary,left,left,2,0,2
7586,@MeidasTouch,left_commentary,left,left,1,0,2
7670,@MeidasTouch,left_commentary,left,left,1,0,2
7714,@MeidasTouch,left_commentary,left,left,1,0,2
7858,@MeidasTouch,left_commentary,neither,left,1,0,2
7881,@MeidasTouch,left_commentary,left,left,2,0,2
7921,@MeidasTouch,left_commentary,left,left,1,0,2
7945,@MeidasTouch,left_commentary,neither,left,2,1,2
7980,@MeidasTouch,left_commentary,neither,left,3,0,2
8053,@MeidasTouch,left_commentary,left,left,1,0,2
8272,@MeidasTouch,left_commentary,neither,left,1,0,2
8290,@MeidasTouch,left_commentary,left,left,3,0,2
8296,@MeidasTouch,left_commentary,neither,neither,1,1,2
8326,@MeidasTouch,left_commentary,left,left,2,0,2
8365,@MeidasTouch,left_commentary,left,left,3,0,2
8466,@MeidasTouch,left_commentary,left,left,2,0,2
8472,@MeidasTouch,left_commentary,left,left,2,0,2
8591,@MeidasTouch,left_commentary,left,left,2,0,2
8668,@MeidasTouch,left_commentary,left,left,2,0,2
8708,@MeidasTouch,left_commentary,neither,neither,0,0,2
8714,@MeidasTouch,left_commentary,left,left,2,0,2
8738,@MeidasTouch,left_commentary,left,left,2,0,2
8759,@MeidasTouch,left_commentary,left,left,2,0,2
8889,@MeidasTouch,left_commentary,left,left,1,0,2
8916,@MeidasTouch,left_commentary,left,left,1,0,2
8987,@MeidasTouch,left_commentary,left,left,2,0,2
9059,@MeidasTouch,left_commentary,left,neither,1,1,2
9080,@MeidasTouch,left_commentary,left,left,2,0,2
9114,@MeidasTouch,left_commentary,left,left,1,0,2
9117,@MeidasTouch,left_commentary,left,left,1,0,2
9316,@MeidasTouch,left_commentary,left,left,3,0,2
9343,@MeidasTouch,left_commentary,left,left,2,0,2
10815,@SecularTalk,left_commentary,left,neither,0,0,2
10820,@SecularTalk,left_commentary,neither,left,1,0,2
10844,@SecularTalk,left_commentary,neither,neither,0,0,2
10859,@SecularTalk,left_commentary,left,left,3,0,2
10906,@SecularTalk,left_commentary,left,left,1,0,2
10927,@SecularTalk,left_commentary,left,left,2,0,2
10977,@SecularTalk,left_commentary,neither,left,1,0,2
10988,@SecularTalk,left_commentary,left,neither,0,0,2
11028,@SecularTalk,left_commentary,left,left,2,1,2
11084,@SecularTalk,left_commentary,left,right,1,2,2
11109,@SecularTalk,left_commentary,left,right,0,1,2
11134,@SecularTalk,left_commentary,left,left,1,0,2
11180,@SecularTalk,left_commentary,left,right,0,1,2
11202,@SecularTalk,left_commentary,left,neither,0,0,2
11261,@SecularTalk,left_commentary,left,left,1,0,2
11270,@SecularTalk,left_commentary,left,neither,0,0,2
11278,@SecularTalk,left_commentary,left,left,1,0,2
11300,@SecularTalk,left_commentary,left,left,1,0,2
11346,@SecularTalk,left_commentary,left,left,1,0,2
11347,@SecularTalk,left_commentary,left,left,2,1,2
11361,@SecularTalk,left_commentary,left,left,2,0,2
11384,@SecularTalk,left_commentary,left,left,2,0,2
11429,@SecularTalk,left_commentary,left,neither,0,0,2
11434,@SecularTalk,left_commentary,left,left,1,0,2
11448,@SecularTalk,left_commentary,neither,neither,0,0,2
11507,@SecularTalk,left_commentary,left,left,1,0,2
11518,@SecularTalk,left_commentary,neither,right,0,1,2
11538,@SecularTalk,left_commentary,left,neither,1,1,2
11544,@SecularTalk,left_commentary,left,left,1,0,2
11608,@SecularTalk,left_commentary,left,left,2,0,2
11632,@SecularTalk,left_commentary,neither,left,2,0,2
11642,@SecularTalk,left_commentary,left,left,2,0,2
11722,@SecularTalk,left_commentary,left,left,2,0,2
11726,@SecularTalk,left_commentary,left,left,1,0,2
11736,@SecularTalk,left_commentary,left,left,1,0,2
11799,@SecularTalk,left_commentary,left,left,3,0,2
11814,@SecularTalk,left_commentary,left,left,3,0,2
11888,@SecularTalk,left_commentary,left,left,2,0,2
11905,@SecularTalk,left_commentary,left,left,2,0,2
11917,@SecularTalk,left_commentary,neither,left,1,0,2
11947,@SecularTalk,left_commentary,left,left,3,0,2
11971,@SecularTalk,left_commentary,left,left,1,0,2
11998,@SecularTalk,left_commentary,left,left,1,0,2
12009,@SecularTalk,left_commentary,left,left,2,0,2
12075,@SecularTalk,left_commentary,left,left,1,0,2
12106,@SecularTalk,left_commentary,left,right,0,1,2
12133,@SecularTalk,left_commentary,neither,left,1,0,2
12140,@SecularTalk,left_commentary,left,left,2,0,2
12224,@SecularTalk,left_commentary,left,neither,1,1,2
12234,@SecularTalk,left_commentary,left,left,2,0,2
17597,@TimDillonShow,humour_satire,neither,neither,0,0,2
17598,@TimDillonShow,humour_satire,neither,left,3,0,2
17600,@TimDillonShow,humour_satire,neither,right,0,1,2
17602,@TimDillonShow,humour_satire,neither,neither,0,0,2
17603,@TimDillonShow,humour_satire,neither,left,1,0,2
17604,@TimDillonShow,humour_satire,neither,left,2,0,2
17605,@TimDillonShow,humour_satire,neither,right,0,2,2
17607,@TimDillonShow,humour_satire,neither,neither,0,0,2
17609,@TimDillonShow,humour_satire,neither,left,1,0,2
17611,@TimDillonShow,humour_satire,neither,left,1,0,2
17612,@TimDillonShow,humour_satire,neither,left,1,0,2
17613,@TimDillonShow,humour_satire,neither,neither,0,0,2
17614,@TimDillonShow,humour_satire,neither,neither,0,0,2
17615,@TimDillonShow,humour_satire,neither,neither,0,0,2
17616,@TimDillonShow,humour_satire,neither,left,2,0,2
17617,@TimDillonShow,humour_satire,neither,left,1,0,2
17618,@TimDillonShow,humour_satire,neither,right,0,1,2
17619,@TimDillonShow,humour_satire,neither,left,1,0,2
17620,@TimDillonShow,humour_satire,neither,right,1,2,2
17621,@TimDillonShow,humour_satire,neither,neither,0,0,2
17622,@TimDillonShow,humour_satire,neither,neither,0,0,2
17623,@TimDillonShow,humour_satire,neither,right,0,1,2
17624,@TimDillonShow,humour_satire,neither,right,0,2,2
17625,@TimDillonShow,humour_satire,neither,neither,0,0,2
17626,@TimDillonShow,humour_satire,neither,neither,0,0,2
17627,@TimDillonShow,humour_satire,neither,neither,1,1,2
17630,@TimDillonShow,humour_satire,neither,neither,0,0,2
17631,@TimDillonShow,humour_satire,neither,neither,0,0,2
17632,@TimDillonShow,humour_satire,neither,neither,0,0,2
17634,@TimDillonShow,humour_satire,neither,neither,0,0,2
17635,@TimDillonShow,humour_satire,neither,neither,0,0,2
17639,@TimDillonShow,humour_satire,neither,left,1,0,2
17640,@TimDillonShow,humour_satire,neither,left,1,0,2
17641,@TimDillonShow,humour_satire,neither,neither,0,0,2
17642,@TimDillonShow,humour_satire,neither,right,0,1,2
17643,@TimDillonShow,humour_satire,neither,left,1,0,2
17650,@TimDillonShow,humour_satire,neither,neither,0,0,2
17651,@TimDillonShow,humour_satire,neither,left,1,0,2
